"ProductNo";"Brand";"Model";"CCM";"From_"
"FRS.07.011.80301/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"FSC.07.127.10301/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"GPS.07.646.11000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"GPT.07.782.15000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"GPT.07.782.15000/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"GPT.07.782.17000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"GPT.07.782.20001/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"GPT.07.782.40000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"HPR.00.220.11200/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"HPR.00.220.21200/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"HPR.00.220.30000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"KFT.00.152.10900/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"KFT.00.152.30100/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"KFT.07.784.20001/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"KFT.07.784.50000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"KFT.07.784.50000/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"KFT.07.784.70000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"KFT.07.784.70000/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"LEH.07.039.12401/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"LEH.07.039.12401/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"LEH.07.039.12601/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"LEH.07.039.12601/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"LPS.07.786.10000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"MSS.07.781.10001/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"MSS.07.781.10001/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"MSS.07.781.10100/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"MSS.07.781.10201";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"MSS.07.781.10300/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"MSS.07.781.10300/S";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"NSW.07.004.10500/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"NSW.07.004.50500/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"NSW.07.004.60500/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"RAD.07.737.10100/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"SCT.07.174.10400/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"SCT.07.174.10500/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"STP.07.176.10000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"STP.07.176.10203/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"STS.07.102.10500";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"SVL.00.505.10600/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"SVL.07.506.10000/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"TRT.00.475.12602/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"TRT.00.475.30600/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"TRT.00.640.12602/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"TRT.00.640.30600/B";"BMW";"R 1200 GS LC Adventure";"1200";"2013"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2006"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2007"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2008"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2009"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2010"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2011"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2012"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2013"
"BBZ-001-00-BK";"BMW";"R 1200 R";"1200";"2014"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2006"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2007"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2008"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2009"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2010"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2011"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2012"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2013"
"HPR.00.220.15100/B";"BMW";"R 1200 R";"1200";"2014"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2006"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2007"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2008"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2009"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2010"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2011"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2012"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2013"
"HPR.00.220.25100/B";"BMW";"R 1200 R";"1200";"2014"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2006"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2007"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2008"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2009"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2010"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2011"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2012"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2013"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2014"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2006"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2007"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2008"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2009"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2010"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2011"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2012"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2013"
"HPR.00.220.30500/B";"BMW";"R 1200 R";"1200";"2014"
"LEH.00.039.160/B";"BMW";"R 1200 R";"1200";"2006"
"LEH.00.039.160/B";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.160/B";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.160/B";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.160/B";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.160/S";"BMW";"R 1200 R";"1200";"2006"
"LEH.00.039.160/S";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.160/S";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.160/S";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.160/S";"BMW";"R 1200 R";"1200";"2010"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2006"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2007"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2008"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2009"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2010"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2011"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2012"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2013"
"SVL.00.505.102";"BMW";"R 1200 R";"1200";"2014"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2006"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2007"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2008"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2009"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2010"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2011"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2012"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2013"
"SVL.07.506.10000/B";"BMW";"R 1200 R";"1200";"2014"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2008"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2009"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2010"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2011"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2012"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2013"
"BC.HTA.00.301.10000";"BMW";"R 1200 R";"1200";"2014"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2008"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2009"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2010"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2011"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2012"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2013"
"BC.HTA.00.302.10000";"BMW";"R 1200 R";"1200";"2014"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2008"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2009"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2010"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2011"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2012"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2013"
"BC.HTA.00.303.10000";"BMW";"R 1200 R";"1200";"2014"
"BC.HTA.00.304.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.HTA.00.305.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.HTA.00.306.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.HTA.00.307.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.TRE.00.102.20000";"BMW";"R 1200 R";"1200";"2007"
"BC.TRE.00.107.20000";"BMW";"R 1200 R";"1200";"2007"
"BC.TRE.00.108.20000";"BMW";"R 1200 R";"1200";"2007"
"BC.TRE.00.110.20000";"BMW";"R 1200 R";"1200";"2007"
"BC.TRS.00.102.20001";"BMW";"R 1200 R";"1200";"2007"
"BC.TRS.00.107.20001";"BMW";"R 1200 R";"1200";"2007"
"BC.TRS.00.108.20001";"BMW";"R 1200 R";"1200";"2007"
"BC.TRS.00.110.20001";"BMW";"R 1200 R";"1200";"2007"
"BC.TRS.00.201.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.TRS.00.203.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.001.10001";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.001.10001/Y";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.006.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.008.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.009.10000";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.010.10001";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.012.20000";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.012.20000/Y";"BMW";"R 1200 R";"1200";"2007"
"BC.WPB.00.018.10000";"BMW";"R 1200 R";"1200";"2007"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2007"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2008"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2009"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2010"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2011"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2012"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2013"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2014"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2007"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2008"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2009"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2010"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2011"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2012"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2013"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2014"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2007"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2008"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2009"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2010"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2011"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2012"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2013"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2014"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2007"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2008"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2009"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2010"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2011"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2012"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2013"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2014"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2007"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2008"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2009"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2010"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2011"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2012"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2013"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2014"
"GPS.00.646.10200/B";"BMW";"R 1200 R";"1200";"2007"
"GPS.00.646.10200/B";"BMW";"R 1200 R";"1200";"2008"
"GPS.00.646.10200/B";"BMW";"R 1200 R";"1200";"2009"
"GPS.00.646.10200/B";"BMW";"R 1200 R";"1200";"2010"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2007"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2008"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2009"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2010"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2011"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2012"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2013"
"GPT.00.152.43001/B";"BMW";"R 1200 R";"1200";"2014"
"GPT.07.612.100/B";"BMW";"R 1200 R";"1200";"2007"
"GPT.07.612.100/B";"BMW";"R 1200 R";"1200";"2008"
"GPT.07.612.100/B";"BMW";"R 1200 R";"1200";"2009"
"GPT.07.612.100/B";"BMW";"R 1200 R";"1200";"2010"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2007"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2008"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2009"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2010"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2011"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2012"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2013"
"KFT.07.600.20000/B";"BMW";"R 1200 R";"1200";"2014"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2007"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2008"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2009"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2010"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2011"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2012"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2013"
"KFT.07.600.60000/B";"BMW";"R 1200 R";"1200";"2014"
"LEH.00.039.150/20/B";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.150/20/B";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.150/20/B";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.150/20/B";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.150/20/S";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.150/20/S";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.150/20/S";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.150/20/S";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.150/25/B";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.150/25/B";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.150/25/B";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.150/25/B";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.150/25/S";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.150/25/S";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.150/25/S";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.150/25/S";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.150/30/B";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.150/30/B";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.150/30/B";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.150/30/B";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.150/30/S";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.150/30/S";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.150/30/S";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.150/30/S";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.152/B";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.152/B";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.152/B";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.152/B";"BMW";"R 1200 R";"1200";"2010"
"LEH.00.039.152/S";"BMW";"R 1200 R";"1200";"2007"
"LEH.00.039.152/S";"BMW";"R 1200 R";"1200";"2008"
"LEH.00.039.152/S";"BMW";"R 1200 R";"1200";"2009"
"LEH.00.039.152/S";"BMW";"R 1200 R";"1200";"2010"
"MSS.07.709.10000/S";"BMW";"R 1200 R";"1200";"2007"
"MSS.07.709.10000/S";"BMW";"R 1200 R";"1200";"2008"
"MSS.07.709.10000/S";"BMW";"R 1200 R";"1200";"2009"
"MSS.07.709.10000/S";"BMW";"R 1200 R";"1200";"2010"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2007"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2008"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2009"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2010"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2011"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2012"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2013"
"NSW.00.004.13000/B";"BMW";"R 1200 R";"1200";"2014"
"RAD.07.737.10000/B";"BMW";"R 1200 R";"1200";"2007"
"RAD.07.737.10000/B";"BMW";"R 1200 R";"1200";"2008"
"RAD.07.737.10000/B";"BMW";"R 1200 R";"1200";"2009"
"RAD.07.737.10000/B";"BMW";"R 1200 R";"1200";"2010"
"RAD.07.737.10000/B";"BMW";"R 1200 R";"1200";"2011"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2007"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2008"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2009"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2010"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2011"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2012"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2013"
"SBL.07.606.10000/B";"BMW";"R 1200 R";"1200";"2014"
"TRT.00.475.12400/B";"BMW";"R 1200 R";"1200";"2007"
"TRT.00.475.12400/B";"BMW";"R 1200 R";"1200";"2008"
"TRT.00.640.12400/B";"BMW";"R 1200 R";"1200";"2007"
"TRT.00.640.12400/B";"BMW";"R 1200 R";"1200";"2008"
"TRT.00.475.12701/B";"BMW";"R 1200 R";"1200";"2009"
"TRT.00.475.12701/B";"BMW";"R 1200 R";"1200";"2010"
"TRT.00.475.12701/B";"BMW";"R 1200 R";"1200";"2011"
"TRT.00.475.12701/B";"BMW";"R 1200 R";"1200";"2012"
"TRT.00.475.12701/B";"BMW";"R 1200 R";"1200";"2013"
"TRT.00.475.12701/B";"BMW";"R 1200 R";"1200";"2014"
"TRT.00.640.12701/B";"BMW";"R 1200 R";"1200";"2009"
"TRT.00.640.12701/B";"BMW";"R 1200 R";"1200";"2010"
"TRT.00.640.12701/B";"BMW";"R 1200 R";"1200";"2011"
"TRT.00.640.12701/B";"BMW";"R 1200 R";"1200";"2012"
"TRT.00.640.12701/B";"BMW";"R 1200 R";"1200";"2013"
"TRT.00.640.12701/B";"BMW";"R 1200 R";"1200";"2014"
"BC.HTA.07.740.10100/B";"BMW";"R 1200 R";"1200";"2011"
"BC.HTA.07.740.10100/B";"BMW";"R 1200 R";"1200";"2012"
"BC.HTA.07.740.10100/B";"BMW";"R 1200 R";"1200";"2013"
"BC.HTA.07.740.10100/B";"BMW";"R 1200 R";"1200";"2014"
"FRS.11.011.10000/S";"BMW";"R 1200 R";"1200";"2011"
"FRS.11.011.10000/S";"BMW";"R 1200 R";"1200";"2012"
"FRS.11.011.10000/S";"BMW";"R 1200 R";"1200";"2013"
"FRS.11.011.10000/S";"BMW";"R 1200 R";"1200";"2014"
"FRS.11.011.80000/S";"BMW";"R 1200 R";"1200";"2011"
"FRS.11.011.80000/S";"BMW";"R 1200 R";"1200";"2012"
"FRS.11.011.80000/S";"BMW";"R 1200 R";"1200";"2013"
"FRS.11.011.80000/S";"BMW";"R 1200 R";"1200";"2014"
"GPS.07.646.10800/B";"BMW";"R 1200 R";"1200";"2011"
"GPS.07.646.10800/B";"BMW";"R 1200 R";"1200";"2012"
"GPS.07.646.10800/B";"BMW";"R 1200 R";"1200";"2013"
"GPS.07.646.10800/B";"BMW";"R 1200 R";"1200";"2014"
"GPT.07.186.10000/B";"BMW";"R 1200 R";"1200";"2011"
"GPT.07.186.10000/B";"BMW";"R 1200 R";"1200";"2012"
"GPT.07.186.10000/B";"BMW";"R 1200 R";"1200";"2013"
"GPT.07.186.10000/B";"BMW";"R 1200 R";"1200";"2014"
"HTA.07.740.80101/B";"BMW";"R 1200 R";"1200";"2011"
"HTA.07.740.80101/B";"BMW";"R 1200 R";"1200";"2012"
"HTA.07.740.80101/B";"BMW";"R 1200 R";"1200";"2013"
"HTA.07.740.80101/B";"BMW";"R 1200 R";"1200";"2014"
"MSS.07.754.10000/GD";"BMW";"R 1200 R";"1200";"2011"
"MSS.07.754.10000/GD";"BMW";"R 1200 R";"1200";"2012"
"MSS.07.754.10000/GD";"BMW";"R 1200 R";"1200";"2013"
"MSS.07.754.10000/GD";"BMW";"R 1200 R";"1200";"2014"
"MSS.07.754.10000/S";"BMW";"R 1200 R";"1200";"2011"
"MSS.07.754.10000/S";"BMW";"R 1200 R";"1200";"2012"
"MSS.07.754.10000/S";"BMW";"R 1200 R";"1200";"2013"
"MSS.07.754.10000/S";"BMW";"R 1200 R";"1200";"2014"
"STP.07.176.10100/B";"BMW";"R 1200 R";"1200";"2011"
"STP.07.176.10100/B";"BMW";"R 1200 R";"1200";"2012"
"STP.07.176.10100/B";"BMW";"R 1200 R";"1200";"2013"
"STP.07.176.10100/B";"BMW";"R 1200 R";"1200";"2014"
"AIR.00.460.10000/B";"BMW";"R 1200 R";"1200";"2015"
"AIR.00.495.10000/B";"BMW";"R 1200 R";"1200";"2015"
"AIR.00.495.10100/B";"BMW";"R 1200 R";"1200";"2015"
"BC.HTA.07.740.10600/B";"BMW";"R 1200 R";"1200";"2015"
"BC.TRE.00.104.20000";"BMW";"R 1200 R";"1200";"2015"
"BC.TRS.00.104.20001";"BMW";"R 1200 R";"1200";"2015"
"BC.TRS.00.130.10000";"BMW";"R 1200 R";"1200";"2015"
"BC.TRS.00.131.10000";"BMW";"R 1200 R";"1200";"2015"
"BC.TRS.00.204.10000";"BMW";"R 1200 R";"1200";"2015"
"BC.WPB.00.002.10001";"BMW";"R 1200 R";"1200";"2015"
"BC.WPB.00.002.10001/Y";"BMW";"R 1200 R";"1200";"2015"
"BC.WPB.00.007.10000";"BMW";"R 1200 R";"1200";"2015"
"CPA.00.424.12500/B";"BMW";"R 1200 R";"1200";"2015"
"FRS.07.011.10600/S";"BMW";"R 1200 R";"1200";"2015"
"FRS.07.011.80600/S";"BMW";"R 1200 R";"1200";"2015"
"FSC.07.573.10000";"BMW";"R 1200 R";"1200";"2015"
"GPS.00.308.30001/B";"BMW";"R 1200 R";"1200";"2015"
"GPS.00.308.30100/B";"BMW";"R 1200 R";"1200";"2015"
"GPS.00.308.30201/B";"BMW";"R 1200 R";"1200";"2015"
"GPS.00.308.30300/B";"BMW";"R 1200 R";"1200";"2015"
"GPS.07.646.11300/B";"BMW";"R 1200 R";"1200";"2015"
"GPT.07.573.15000/B";"BMW";"R 1200 R";"1200";"2015"
"HPR.00.220.11200/B";"BMW";"R 1200 R";"1200";"2015"
"HPR.00.220.21200/B";"BMW";"R 1200 R";"1200";"2015"
"HPR.00.220.30000/B";"BMW";"R 1200 R";"1200";"2015"
"HPS.07.573.10000/B";"BMW";"R 1200 R";"1200";"2015"
"HTA.07.740.80600/B";"BMW";"R 1200 R";"1200";"2015"
"KFT.00.152.30100/B";"BMW";"R 1200 R";"1200";"2015"
"KFT.07.573.20000/B";"BMW";"R 1200 R";"1200";"2015"
"KFT.07.573.60000/B";"BMW";"R 1200 R";"1200";"2015"
"MSS.07.573.10000/B";"BMW";"R 1200 R";"1200";"2015"
"MSS.07.573.10000/S";"BMW";"R 1200 R";"1200";"2015"
"MSS.07.781.10100/B";"BMW";"R 1200 R";"1200";"2015"
