ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;Short description;;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
10496;;ALU-RACK;288;117.00;;;;;;;;D9386-624-03;D9386-624-03;SW-MOTECH;SW-MOTECH;4052572005408;;;;;;1,1700;1;;;;;Schwarz. YAMAHA TDM 900 (01-);;<b>SW-MOTECH ALU-RACK</b><ul><li>ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_235_100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_235_100_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_235_100_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10497;;ALU-RACK;288;169.00;;;;;;;;D9386-625-03;D9386-625-03;SW-MOTECH;SW-MOTECH;4052572005446;;;;;;1,2700;1;;;;;Schwarz. YAMAHA XJR 1200/1300.;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der Yamaha XJR 1200/1300</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert und CNC-gekantet aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: mattschwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0623615000b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0623615000b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0623615000b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10498;;ALU-RACK;288;152.00;;;;;;;;D9386-655-03;D9386-655-03;SW-MOTECH;SW-MOTECH;4052572005453;;;;;;1,6000;1;;;;;Schwarz. YAMAHA FZS 600 Fazer (97-03);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert und CNC-gekanntet aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_237_100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_237_100_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_237_100_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10499;;ALU-RACK;288;152.00;;;;;;;;D9386-614-03;D9386-614-03;SW-MOTECH;SW-MOTECH;4052572005477;;;;;;1,9200;1;;;;;Schwarz. YAMAHA FZS 1000 Fazer (00-04);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert und CNC-gekanntet aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_238_100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_238_100_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10500;;ALU-RACK;288;117.00;;;;;;;;D9386-696-03;D9386-696-03;SW-MOTECH;SW-MOTECH;4052572005491;;;;;;1,5600;1;;;;;Schwarz. YAMAHA XJ 600 Diversion (96-03);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert und CNC-gekanntet aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_240_100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_240_100_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_240_100_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10501;;ALU-RACK;288;117.00;;;;;;;;D9386-747-03;D9386-747-03;SW-MOTECH;SW-MOTECH;4052572005514;;;;;;1,6800;1;;;;;Schwarz. YAMAHA XJ 900 Diversion (94-03);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert und CNC-gekanntet aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt06242100b_1_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10502;;ALU-RACK;288;117.00;;;;;;;;D9386-615-03;D9386-615-03;SW-MOTECH;SW-MOTECH;4052572005521;;;;;;1,4600;1;;;;;Schwarz. YAMAHA XT 660 X / R (04-09);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert und CNC-gekanntet aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_281_100_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_281_100_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_281_100_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10503;;ALU-RACK;288;175.00;;;;;;;;D9386-656-03;D9386-656-03;SW-MOTECH;SW-MOTECH;4052572005538;;;;;;4,5100;1;;;;;Schwarz. Yamaha FZ 6 (03-06) FZ 6 / Fazer (06-10);;<b>SW-MOTECH ALU-RACK</b> <ul> <li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li> <li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li> <li>Zum Erscheinungsbild des Motorrades passend</li> <li>Gelasert und CNC-gekanntet aus hochfester Aluminium-Legierung</li> <li>Hohe Funktionalität und Stabilität</li> <li>Oberfläche pulverbeschichtet</li> <li>Farbe: Schwarz</li> </ul> <b>Lieferumfang:</b><!--BL--><ul> <li>ALU-RACK</li> <li>Installationsmaterial</li> <li>Anbauanleitung</li> </ul><!--EL--> <b>Achtung!</b><ul><li> Nur geeignet für Modell mit verschraubter Fußrastenanlage<br> </li> </ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_313_100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_313_100_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10504;;ALU-RACK;288;117.00;;;;;;;;D9386-613-93;D9386-613-93;SW-MOTECH;SW-MOTECH;4052572005545;;;;;;0,7400;1;;;;;Silber. YAMAHA FJR 1300 (00-05);;<b>SW-MOTECH ALU-RACK</b><ul><li>ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Silber</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_354_100_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_354_100_s_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10505;;ALU-RACK;288;175.00;;;;;;;;D9386-610-03;D9386-610-03;SW-MOTECH;SW-MOTECH;4052572026533;;;;;;3,5000;1;;;;;Schwarz. Yamaha MT-09 (13-).;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette des Motorrades</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_453_15000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_453_15000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_453_15000_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10506;;ALU-RACK;288;169.00;;;;;;;;D9386-697-03;D9386-697-03;SW-MOTECH;SW-MOTECH;4052572005569;;;;;;1,7800;1;;;;;Schwarz. Yamaha XJ-6 / Diversion / Diversion F.;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der Yamaha XJ-6</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert und CNC-gekantet aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: mattschwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0647915000b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0647915000b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0647915000b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10507;;ALU-RACK;288;158.00;;;;;;;;D9386-622-93;D9386-622-93;SW-MOTECH;SW-MOTECH;4052572005576;;;;;;0,8100;1;;;;;Silber. YAMAHA FJR 1300 (06-07).;;<b>SW-MOTECH ALU-RACK</b><ul><li>ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Silber</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_498_100_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_498_100_s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_498_100_s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10508;;ALU-RACK;288;169.00;;;;;;;;D9386-641-03;D9386-641-03;SW-MOTECH;SW-MOTECH;4052572027684;;;;;;3,8300;1;;;;;Schwarz. Yamaha MT-07 (14-).;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette des Motorrades</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung <b><i>(GPT.00.152.43001/B)</i></b></li><li>Aufwendig gelasert aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: Mattschwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_506_15000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_506_15000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_06_506_15000_b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10509;;ALU-RACK;288;175.00;;;;;;;;D9386-616-03;D9386-616-03;SW-MOTECH;SW-MOTECH;4052572005590;;;;;;5,3000;1;;;;;Schwarz. Yamaha FZ 1 / Fazer;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der Yamaha FZ 1</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert und CNC-gekantet aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: mattschwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0654115000b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0654115000b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0654115000b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10510;;ALU-RACK;288;146.00;;;;;;;;D9386-636-03;D9386-636-03;SW-MOTECH;SW-MOTECH;4052572005613;;;;;;1,8800;1;;;;;Schwarz. YAMAHA MT-03 (05-);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der Yamaha MT-03</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert und CNC-gekantet aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: mattschwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0654615000b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0654615000b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0654615000b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10511;;ALU-RACK;288;117.00;;;;;;;;D9386-687-03;D9386-687-03;SW-MOTECH;SW-MOTECH;4052572005637;;;;;;0,8120;1;;;;;Schwarz. YAMAHA XT 660 Z Ténéré (07-);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der Yamaha XT 660 Z Ténéré</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: mattschwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0656915000b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0656915000b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0656915000b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10512;;ALU-RACK;288;152.00;;;;;;;;D9386-931-03;D9386-931-03;SW-MOTECH;SW-MOTECH;4052572005699;;;;;;1,4000;1;;;;;Schwarz. BMW R 1200 R (11-);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert und CNC-gekantet aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0718610000b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0718610000b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0718610000b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10513;;ALU-RACK;288;163.00;;;;;;;;D9386-924-03;D9386-924-03;SW-MOTECH;SW-MOTECH;4052572005712;;;;;;2,2800;1;;;;;Schwarz. BMW F 800 S / ST / R / GT.;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der BMW F 800 S / R / ST / GT</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert und CNC-gekantet aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: mattschwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_07_306_15000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_07_306_15000_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10514;;ALU-RACK;288;163.00;;;;;;;;D9386-914-93;D9386-914-93;SW-MOTECH;SW-MOTECH;4052572005736;;;;;;1,2300;1;;;;;Silber. BMW R 1150/R 1100 GS.;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der BMW R 1150/R 1100 GS</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: silber</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0733715000s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0733715000s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0733715000s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10515;;ALU-RACK;288;163.00;;;;;;;;D9386-923-03;D9386-923-03;SW-MOTECH;SW-MOTECH;4052572005750;;;;;;2,6000;1;;;;;Schwarz. BMW R 1150 R (04-06);;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert und CNC-gekantet aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Schwarz</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_07_345_100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt_07_345_100_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10516;;ALU-RACK;288;187.00;;;;;;;;D9386-918-93;D9386-918-93;SW-MOTECH;SW-MOTECH;4052572005781;;;;;;0,8100;1;;;;;Silber. BMW R 1200 GS.;;<b>SW-MOTECH ALU-RACK</b><ul><li>Formschönes ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Perfekt abgestimmt auf die Silhouette der BMW R 1200 GS</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Aufwendig gelasert aus hochfester Aluminium-Legierung</li><li>Mit neuem Design und Fase</li><li>Sehr hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet als wirksamer Korrosionsschutz</li><li>Farbe: silber</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0735215000s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0735215000s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt0735215000s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10517;;ALU-RACK;288;163.00;;;;;;;;D9386-921-93;D9386-921-93;SW-MOTECH;SW-MOTECH;4052572005804;;;;;;1,4000;1;;;;;Silber. BMW F 650 GS / Dakar, G 650 GS / Sertao;;<b>SW-MOTECH ALU-RACK</b><ul><li>ALU-RACK zur Befestigung von Gepäck z. B. Topcase diverser Hersteller</li><li>Verwendbar mit QUICK-LOCK Topcase Adapter oder QUICK-LOCK Gepäckbrückenerweiterung</li><li>Zum Erscheinungsbild des Motorrades passend</li><li>Gelasert aus hochfester Aluminium-Legierung</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche pulverbeschichtet</li><li>Farbe: Silber</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>ALU-RACK</li><li>Installationsmaterial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt07353100s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt07353100s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/gpt07353100s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
