ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;Short description;;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
11111;;Schutzbügel;288;222.00;;;;;;;;D9382-916-03;D9382-916-03;SW-MOTECH;SW-MOTECH;4052572011867;;;;;;6,6160;1;;;;;Silber. BMW R 1100 GS (94-99);;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Silber pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_405_100_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_405_100_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11112;;Schutzbügel;288;210.00;;;;;;;;D9382-913-03;D9382-913-03;SW-MOTECH;SW-MOTECH;4052572011874;;;;;;6,0580;1;;;;;Silber. BMW R 1150 GS Adventure (02-05);;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Silber pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07408100_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07408100_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07408100_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11113;;Schutzbügel;288;233.00;;;;;;;;D9382-914-03;D9382-914-03;SW-MOTECH;SW-MOTECH;4052572011881;;;;;;6,4300;1;;;;;Silber. BMW R 1150 GS (99-04);;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Silber pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07409100s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07409100s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07409100s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11114;;Schutzbügel;288;187.00;;;;;;;;D9382-919-03;D9382-919-03;SW-MOTECH;SW-MOTECH;4052572011898;;;;;;3,8420;1;;;;;Schwarz. BMW K 1200 R / K 1300 R / K 1200 R Sport;;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_413_100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_413_100_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_413_100_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11115;;Schutzbügel;288;198.00;;;;;;;;D9382-908-03;D9382-908-03;SW-MOTECH;SW-MOTECH;4052572025383;;;;;;6,3400;1;;;;;Schwarz. BMW F 800 GS Adventure (13-).;;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_427_10000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_427_10000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_427_10000_b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
11116;;Schutzbügel;288;210.00;;;;;;;;D9382-940-03;D9382-940-03;SW-MOTECH;SW-MOTECH;4052572028612;;;;;;5,0000;1;;;;;Schwarz. BMW R nineT (14-).;;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_512_10000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_512_10000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_512_10000_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11117;;Schutzbügel;288;187.00;;;;;;;;D9382-922-93;D9382-922-93;SW-MOTECH;SW-MOTECH;4052572011928;;;;;;6,2000;1;;;;;Silber. BMW R 1200 ST (05-09);;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Silber pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 22mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_551_100_s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_551_100_s_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11118;;Verkleidungsschutzbügel;288;210.00;;;;;;;;D9382-920-03;D9382-920-03;SW-MOTECH;SW-MOTECH;4052572011935;;;;;;4,1480;1;;;;;Silber. BMW R 1200 GS (04-07). Nur mit Schutzbg.;;<b>SW-MOTECH Verkleidungsschutzbügel</b><ul><li>Schutzbügel Erweiterung</li><li>Silber pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 22mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Verkleidungsschutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Nur in Kombination mit SW-MOTECH Schutzbügel SBL.07.562.100 montierbar</li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07552100_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07552100_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07552100_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
11119;;Verkleidungsschutzbügel;288;210.00;;;;;;;;D9382-920-03-01;D9382-920-03-01;SW-MOTECH;SW-MOTECH;4052572023822;;;;;;4,2000;1;;;;;Schwarz. BMW R 1200 GS (04-07). Nur mit Schutzbg.;;<b>SW-MOTECH Verkleidungsschutzbügel</b><ul><li>Schutzbügel Erweiterung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 22mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Verkleidungsschutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Nur in Kombination mit SW-MOTECH Schutzbügel SBL.07.562.100 montierbar</li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_552_10000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_552_10000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_552_10000_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11120;;Schutzbügel;288;222.00;;;;;;;;D9382-907-03;D9382-907-03;SW-MOTECH;SW-MOTECH;4052572022955;;;;;;6,1900;1;;;;;Schwarz. BMW F 650/700/800 GS.;;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27 mm</li></ul><b>Lieferumfang:</b></u><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_556_10000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_556_10000_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11121;;Schutzbügel;288;233.00;;;;;;;;D9382-918-03;D9382-918-03;SW-MOTECH;SW-MOTECH;4052572011959;;;;;;5,9000;1;;;;;Silber. BMW R 1200 GS.;;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Silber pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Ventildeckel bleiben bei montiertem Schutzbügel erreichbar</li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07562100_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07562100_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl07562100_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11122;;Schutzbügel;288;233.00;;;;;;;;D9382-915-03;D9382-915-03;SW-MOTECH;SW-MOTECH;4052572011966;;;;;;5,9400;1;;;;;Schwarz. BMW R 1200 GS (04-12).;;<b>SW-MOTECH Schutzbügel</b><ul><li>Als zuverlässiger Schutz wichtiger Bauteile</li><li>Belastbare Rahmenanbindung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 27mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Schutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Ventildeckel bleiben bei montiertem Schutzbügel erreichbar</li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756210100b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756210100b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756210100b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11123;;Verkleidungsschutzbügel;288;210.00;;;;;;;;D9382-927-93-01;D9382-927-93-01;SW-MOTECH;SW-MOTECH;4052572017791;;;;;;4,0100;1;;;;;Silber. BMW R 1200 GS (08 -). Nur i. V. m. SW-SBL;;<b>SW-MOTECH Verkleidungsschutzbügel</b><ul><li>Schutzbügel Erweiterung</li><li>Silber pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 22mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Verkleidungsschutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Nur in Kombination mit SW-MOTECH Schutzbügel <b>SBL.07.562.100</b> montierbar</li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756510000s_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756510000s_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756510000s_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11124;;Verkleidungsschutzbügel;288;210.00;;;;;;;;D9382-927-03-01;D9382-927-03-01;SW-MOTECH;SW-MOTECH;4052572017807;;;;;;3,8940;1;;;;;Schwarz. BMW R1200GS (08-12). Nur i. V. m. SW-SBL;;<b>SW-MOTECH Verkleidungsschutzbügel</b><ul><li>Schutzbügel Erweiterung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 22mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Verkleidungsschutzbügel</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Nur in Kombination mit SW-MOTECH Schutzbügel <b>SBL.07.562.10100/B</b> montierbar</li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756510101b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756510101b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl0756510101b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
11125;;Verkleidungsschutzbügel mit original Schutzbügel;288;210.00;;;;;;;;D9382-927-03-02;D9382-927-03-02;SW-MOTECH;SW-MOTECH;4052572021798;;;;;;4,2600;1;;;;;Schwarz. BMW R 1200 GS (08-12).;;<b>SW-MOTECH Verkleidungsschutzbügel</b><ul><li>Für Motorräder mit bereits montiertem <b>Original BMW Schutzbügel</b></ul></li><ul><li>Schutzbügel Erweiterung</li><li>Schwarz pulverbeschichtet</li><li>Passend zum Erscheinungsbild des Motorrades</li><li>Rohrdurchmesser 22 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 Verkleidungsschutzbügel</li><li>Montagematerial zur Befestigung am Original BMW Schutzbügel</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheit:</b><ul><li> Nur in Kombination mit originalem BMW Sturzbügel montierbar.</ul></li>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_565_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_565_20000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/sbl_07_565_20000_b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
