Product ID*;Product reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Price tax excluded or Price tax included;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
53642;;Couleur:select:0;H=d'oré / V=Rouge:24;BH11-LH127;BH11-LH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH127_0.jpg;1;;;;
53642;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH11-LH129;BH11-LH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH129_0.jpg;1;;;;
53642;;Couleur:select:0;H=Bleu / V=Argent:14;BH11-LH141;BH11-LH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH141_0.jpg;1;;;;
53642;;Couleur:select:0;H=Bleu / V=d'oré:16;BH11-LH142;BH11-LH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH142_0.jpg;1;;;;
53642;;Couleur:select:0;H=Bleu / V=Bleu:15;BH11-LH144;BH11-LH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH144_0.jpg;1;;;;
53642;;Couleur:select:0;H=Bleu / V=Noir:17;BH11-LH145;BH11-LH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH145_0.jpg;1;;;;
53642;;Couleur:select:0;H=Bleu / V=Rouge:18;BH11-LH147;BH11-LH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH147_0.jpg;1;;;;
53642;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH11-LH149;BH11-LH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH149_0.jpg;1;;;;
53642;;Couleur:select:0;H=Noir / V=Bleu:27;BH11-LH154;BH11-LH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH154_0.jpg;1;;;;
53642;;Couleur:select:0;H=Noir / V=Noir:29;BH11-LH155;BH11-LH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH155_0.jpg;1;;;;
53642;;Couleur:select:0;H=Noir / V=Rouge:30;BH11-LH157;BH11-LH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH157_0.jpg;1;;;;
53642;;Couleur:select:0;H=Rouge / V=Argent:32;BH11-LH171;BH11-LH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH171_0.jpg;1;;;;
53642;;Couleur:select:0;H=Rouge / V=d'oré:34;BH11-LH172;BH11-LH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH172_0.jpg;1;;;;
53642;;Couleur:select:0;H=Rouge / V=Bleu:33;BH11-LH174;BH11-LH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH174_0.jpg;1;;;;
53642;;Couleur:select:0;H=Rouge / V=Rouge:36;BH11-LH177;BH11-LH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH177_0.jpg;1;;;;
53642;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH11-LH179;BH11-LH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH11-LH179_0.jpg;1;;;;
53645;;Couleur:select:0;H=Argent / V= Argent:8;BH13-EVO111;BH13-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO111_0.jpg;1;;;;
53645;;Couleur:select:0;H=Argent / V= d'oré:10;BH13-EVO112;BH13-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO112_0.jpg;1;;;;
53645;;Couleur:select:0;H=Argent / V= Bleu:9;BH13-EVO114;BH13-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO114_0.jpg;1;;;;
53645;;Couleur:select:0;H=Argent / V= Noir:11;BH13-EVO115;BH13-EVO115;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO115_0.jpg;1;;;;
53645;;Couleur:select:0;H=Argent / V= Rouge:12;BH13-EVO117;BH13-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO117_0.jpg;1;;;;
53645;;Couleur:select:0;H=Argent / V= Anthrazit:7;BH13-EVO119;BH13-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO119_0.jpg;1;;;;
53645;;Couleur:select:0;H=Noir / V=Argent:26;BH13-EVO151;BH13-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO151_0.jpg;1;;;;
53645;;Couleur:select:0;H=Noir / V=d'oré:28;BH13-EVO152;BH13-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO152_0.jpg;1;;;;
53645;;Couleur:select:0;H=Noir / V=Bleu:27;BH13-EVO154;BH13-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO154_0.jpg;1;;;;
53645;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH13-EVO159;BH13-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO159_0.jpg;1;;;;
53645;;Couleur:select:0;H=Anthrazit / V= Argent:2;BH13-EVO191;BH13-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO191_0.jpg;1;;;;
53645;;Couleur:select:0;H=Anthrazit / V= Gold:4;BH13-EVO192;BH13-EVO192;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO192_0.jpg;1;;;;
53645;;Couleur:select:0;H=Anthrazit / V= Bleu:3;BH13-EVO194;BH13-EVO194;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO194_0.jpg;1;;;;
53645;;Couleur:select:0;H=Anthrazit / V= Noir:5;BH13-EVO195;BH13-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO195_0.jpg;1;;;;
53645;;Couleur:select:0;H=Anthrazit / V= Rouge:6;BH13-EVO197;BH13-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO197_0.jpg;1;;;;
53645;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;BH13-EVO199;BH13-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-EVO199_0.jpg;1;;;;
53646;;Couleur:select:0;H=d'oré / V=Argent:20;BH13-KH121;BH13-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH121_0.jpg,https://www.motogoodeal.ch/img/import/BH13-KH121_1.jpg;1;;;;
53646;;Couleur:select:0;H=d'oré / V=d'oré:22;BH13-KH122;BH13-KH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH122_0.jpg;1;;;;
53646;;Couleur:select:0;H=d'oré / V=Bleu:21;BH13-KH124;BH13-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH124_0.jpg;1;;;;
53646;;Couleur:select:0;H=d'oré / V=Noir:23;BH13-KH125;BH13-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH125_0.jpg;1;;;;
53646;;Couleur:select:0;H=d'oré / V=Rouge:24;BH13-KH127;BH13-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH127_0.jpg;1;;;;
53646;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH13-KH129;BH13-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH129_0.jpg;1;;;;
53646;;Couleur:select:0;H=Bleu / V=Argent:14;BH13-KH141;BH13-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH141_0.jpg;1;;;;
53646;;Couleur:select:0;H=Bleu / V=d'oré:16;BH13-KH142;BH13-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH142_0.jpg;1;;;;
53646;;Couleur:select:0;H=Bleu / V=Bleu:15;BH13-KH144;BH13-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH144_0.jpg;1;;;;
53646;;Couleur:select:0;H=Bleu / V=Noir:17;BH13-KH145;BH13-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH145_0.jpg;1;;;;
53646;;Couleur:select:0;H=Bleu / V=Rouge:18;BH13-KH147;BH13-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH147_0.jpg;1;;;;
53646;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH13-KH149;BH13-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH149_0.jpg;1;;;;
53646;;Couleur:select:0;H=Noir / V=d'oré:28;BH13-KH152;BH13-KH152;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH152_0.jpg;1;;;;
53646;;Couleur:select:0;H=Noir / V=Bleu:27;BH13-KH154;BH13-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH154_0.jpg;1;;;;
53646;;Couleur:select:0;H=Noir / V=Noir:29;BH13-KH155;BH13-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH155_0.jpg;1;;;;
53646;;Couleur:select:0;H=Noir / V=Rouge:30;BH13-KH157;BH13-KH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH157_0.jpg;1;;;;
53646;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH13-KH159;BH13-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH159_0.jpg;1;;;;
53646;;Couleur:select:0;H=Rouge / V=Argent:32;BH13-KH171;BH13-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH171_0.jpg;1;;;;
53646;;Couleur:select:0;H=Rouge / V=d'oré:34;BH13-KH172;BH13-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH172_0.jpg;1;;;;
53646;;Couleur:select:0;H=Rouge / V=Bleu:33;BH13-KH174;BH13-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH174_0.jpg;1;;;;
53646;;Couleur:select:0;H=Rouge / V=Noir:35;BH13-KH175;BH13-KH175;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH175_0.jpg;1;;;;
53646;;Couleur:select:0;H=Rouge / V=Rouge:36;BH13-KH177;BH13-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH177_0.jpg;1;;;;
53646;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH13-KH179;BH13-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-KH179_0.jpg;1;;;;
53647;;Couleur:select:0;H=d'oré / V=Argent:20;BH13-LH121;BH13-LH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH121_0.jpg,https://www.motogoodeal.ch/img/import/BH13-LH121_1.jpg;1;;;;
53647;;Couleur:select:0;H=d'oré / V=Bleu:21;BH13-LH124;BH13-LH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH124_0.jpg;1;;;;
53647;;Couleur:select:0;H=d'oré / V=Rouge:24;BH13-LH127;BH13-LH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH127_0.jpg;1;;;;
53647;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH13-LH129;BH13-LH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH129_0.jpg;1;;;;
53647;;Couleur:select:0;H=Bleu / V=Argent:14;BH13-LH141;BH13-LH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH141_0.jpg;1;;;;
53647;;Couleur:select:0;H=Bleu / V=d'oré:16;BH13-LH142;BH13-LH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH142_0.jpg;1;;;;
53647;;Couleur:select:0;H=Bleu / V=Bleu:15;BH13-LH144;BH13-LH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH144_0.jpg;1;;;;
53647;;Couleur:select:0;H=Bleu / V=Noir:17;BH13-LH145;BH13-LH145;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH145_0.jpg;1;;;;
53647;;Couleur:select:0;H=Bleu / V=Rouge:18;BH13-LH147;BH13-LH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH147_0.jpg;1;;;;
53647;;Couleur:select:0;H=Noir / V=Noir:29;BH13-LH155;BH13-LH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH155_0.jpg;1;;;;
53647;;Couleur:select:0;H=Noir / V=Rouge:30;BH13-LH157;BH13-LH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH157_0.jpg;1;;;;
53647;;Couleur:select:0;H=Rouge / V=Argent:32;BH13-LH171;BH13-LH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH171_0.jpg;1;;;;
53647;;Couleur:select:0;H=Rouge / V=d'oré:34;BH13-LH172;BH13-LH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH172_0.jpg;1;;;;
53647;;Couleur:select:0;H=Rouge / V=Bleu:33;BH13-LH174;BH13-LH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH13-LH174_0.jpg;1;;;;
53649;;Couleur:select:0;H=Argent / V= Argent:8;BH14-EVO111;BH14-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO111_0.jpg;1;;;;
53649;;Couleur:select:0;H=Argent / V= d'oré:10;BH14-EVO112;BH14-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO112_0.jpg;1;;;;
53649;;Couleur:select:0;H=Argent / V= Bleu:9;BH14-EVO114;BH14-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO114_0.jpg;1;;;;
53649;;Couleur:select:0;H=Argent / V= Noir:11;BH14-EVO115;BH14-EVO115;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO115_0.jpg;1;;;;
53649;;Couleur:select:0;H=Argent / V= Anthrazit:7;BH14-EVO119;BH14-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO119_0.jpg;1;;;;
53649;;Couleur:select:0;H=Noir / V=Bleu:27;BH14-EVO154;BH14-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO154_0.jpg;1;;;;
53649;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH14-EVO159;BH14-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO159_0.jpg;1;;;;
53649;;Couleur:select:0;H=Anthrazit / V= Argent:2;BH14-EVO191;BH14-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO191_0.jpg;1;;;;
53649;;Couleur:select:0;H=Anthrazit / V= Rouge:6;BH14-EVO197;BH14-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO197_0.jpg;1;;;;
53649;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;BH14-EVO199;BH14-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-EVO199_0.jpg;1;;;;
53650;;Couleur:select:0;H=d'oré / V=Argent:20;BH14-KH121;BH14-KH121;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH121_0.jpg,https://www.motogoodeal.ch/img/import/BH14-KH121_1.jpg;1;;;;
53650;;Couleur:select:0;H=d'oré / V=d'oré:22;BH14-KH122;BH14-KH122;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH122_0.jpg;1;;;;
53650;;Couleur:select:0;H=d'oré / V=Bleu:21;BH14-KH124;BH14-KH124;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH124_0.jpg;1;;;;
53650;;Couleur:select:0;H=d'oré / V=Noir:23;BH14-KH125;BH14-KH125;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH125_0.jpg;1;;;;
53650;;Couleur:select:0;H=d'oré / V=Rouge:24;BH14-KH127;BH14-KH127;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH127_0.jpg;1;;;;
53650;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH14-KH129;BH14-KH129;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH129_0.jpg;1;;;;
53650;;Couleur:select:0;H=Bleu / V=Argent:14;BH14-KH141;BH14-KH141;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH141_0.jpg;1;;;;
53650;;Couleur:select:0;H=Bleu / V=d'oré:16;BH14-KH142;BH14-KH142;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH142_0.jpg;1;;;;
53650;;Couleur:select:0;H=Bleu / V=Bleu:15;BH14-KH144;BH14-KH144;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH144_0.jpg;1;;;;
53650;;Couleur:select:0;H=Bleu / V=Noir:17;BH14-KH145;BH14-KH145;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH145_0.jpg;1;;;;
53650;;Couleur:select:0;H=Bleu / V=Rouge:18;BH14-KH147;BH14-KH147;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH147_0.jpg;1;;;;
53650;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH14-KH149;BH14-KH149;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH149_0.jpg;1;;;;
53650;;Couleur:select:0;H=Noir / V=Argent:26;BH14-KH151;BH14-KH151;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH151_0.jpg;1;;;;
53650;;Couleur:select:0;H=Noir / V=d'oré:28;BH14-KH152;BH14-KH152;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH152_0.jpg;1;;;;
53650;;Couleur:select:0;H=Noir / V=Bleu:27;BH14-KH154;BH14-KH154;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH154_0.jpg;1;;;;
53650;;Couleur:select:0;H=Noir / V=Noir:29;BH14-KH155;BH14-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH155_0.jpg;1;;;;
53650;;Couleur:select:0;H=Noir / V=Rouge:30;BH14-KH157;BH14-KH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH157_0.jpg;1;;;;
53650;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH14-KH159;BH14-KH159;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH159_0.jpg;1;;;;
53650;;Couleur:select:0;H=Rouge / V=Argent:32;BH14-KH171;BH14-KH171;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH171_0.jpg;1;;;;
53650;;Couleur:select:0;H=Rouge / V=d'oré:34;BH14-KH172;BH14-KH172;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH172_0.jpg;1;;;;
53650;;Couleur:select:0;H=Rouge / V=Bleu:33;BH14-KH174;BH14-KH174;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH174_0.jpg;1;;;;
53650;;Couleur:select:0;H=Rouge / V=Noir:35;BH14-KH175;BH14-KH175;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH175_0.jpg;1;;;;
53650;;Couleur:select:0;H=Rouge / V=Rouge:36;BH14-KH177;BH14-KH177;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH177_0.jpg;1;;;;
53650;;Couleur:select:0;H=Rouge / V=Anthrazit:31;BH14-KH179;BH14-KH179;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-KH179_0.jpg;1;;;;
53651;;Couleur:select:0;H=d'oré / V=Argent:20;BH14-LH121;BH14-LH121;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH121_0.jpg,https://www.motogoodeal.ch/img/import/BH14-LH121_1.jpg;1;;;;
53651;;Couleur:select:0;H=d'oré / V=d'oré:22;BH14-LH122;BH14-LH122;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH122_0.jpg;1;;;;
53651;;Couleur:select:0;H=d'oré / V=Bleu:21;BH14-LH124;BH14-LH124;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH124_0.jpg;1;;;;
53651;;Couleur:select:0;H=d'oré / V=Noir:23;BH14-LH125;BH14-LH125;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH125_0.jpg;1;;;;
53651;;Couleur:select:0;H=d'oré / V=Rouge:24;BH14-LH127;BH14-LH127;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH127_0.jpg;1;;;;
53651;;Couleur:select:0;H=d'oré / V=Anthrazit:19;BH14-LH129;BH14-LH129;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH129_0.jpg;1;;;;
53651;;Couleur:select:0;H=Bleu / V=Argent:14;BH14-LH141;BH14-LH141;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH141_0.jpg;1;;;;
53651;;Couleur:select:0;H=Bleu / V=d'oré:16;BH14-LH142;BH14-LH142;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH142_0.jpg;1;;;;
53651;;Couleur:select:0;H=Bleu / V=Bleu:15;BH14-LH144;BH14-LH144;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH144_0.jpg;1;;;;
53651;;Couleur:select:0;H=Bleu / V=Noir:17;BH14-LH145;BH14-LH145;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH145_0.jpg;1;;;;
53651;;Couleur:select:0;H=Bleu / V=Rouge:18;BH14-LH147;BH14-LH147;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH147_0.jpg;1;;;;
53651;;Couleur:select:0;H=Bleu / V=Anthrazit:13;BH14-LH149;BH14-LH149;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH149_0.jpg;1;;;;
53651;;Couleur:select:0;H=Noir / V=Argent:26;BH14-LH151;BH14-LH151;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH151_0.jpg;1;;;;
53651;;Couleur:select:0;H=Noir / V=d'oré:28;BH14-LH152;BH14-LH152;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH152_0.jpg;1;;;;
53651;;Couleur:select:0;H=Noir / V=Bleu:27;BH14-LH154;BH14-LH154;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH154_0.jpg;1;;;;
53651;;Couleur:select:0;H=Noir / V=Noir:29;BH14-LH155;BH14-LH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH155_0.jpg;1;;;;
53651;;Couleur:select:0;H=Noir / V=Rouge:30;BH14-LH157;BH14-LH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH157_0.jpg;1;;;;
53651;;Couleur:select:0;H=Noir / V=Anthrazit:25;BH14-LH159;BH14-LH159;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/BH14-LH159_0.jpg;1;;;;
