ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur
;;Pantalon FRONTIER GORE-TEX;89,101,149;;;659.00;;;20%;2014-02-34;2014-03-17;;911615;Honda Suisse;Alpinestars;;;;;;;;10;;;;;;Le pantalon Gore_Tex Frontier est la réponse high_tech d’Alpinestars pour être porté tranquillement quels que soient les conditions météorologiques. Le système de personnalisation 4 en 1 permet au pilote de configurer la combinaison de doublures amovible en Gore_Tex et de doublures thermiques en fonction des nécessités de conduite. De par ses protections anti-choc amovibles sur le genou et sur les tibias et de son rembourrage sur les côtés, ce pantalon vous garantit une sécurité maximale en cas de chute.;"• Pantalon étanche<br>
• Doublures Gore-Tex<br>
• Doublures thermiques<br>
• Membrane amovible<br>
• Protections CE aux genous et aux tibias<br>
• Panneaux de ventilation <br>
• Ajustements taille et chevilles<br>
• Renforts hanches mousse<br>
• Raccord zip pantalon - veste interne<br>
• Ajustements taille et chevilles<br>
";;;;;;;;;;;;../import/Pantalon_textile_homme_Alpinestars_FrontierGoreTex_911615_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;Waterproof;GORE-TEX;S (1 fois), L (3 fois), XL (4 fois), XXL (2 fois);noir
;;Pantalon NEW LAND GTX;89,101,149;;;399.00;;;20%;2014-02-34;2014-03-17;;911628;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Intégrant les protections Bio-Armor certifiées CE, leaders dans leur catégorie, et des zones traitées Teflon anti-déchirure placées stratégiquement, le pantalon Alpinestars New Land Gore-Tex offre protection et résistance à l'abrasion excellentes. Les prises d'air avec fermeture éclair et la membrane Gore-Tex 100% étanche rendent ce pantalon léger, résistant et hautement transpirant. ;"• Construction unique en tissu avec une membrane en GORE-TEX étanche <br>
• Doublure thermique (longue) amovible en laine polaire pour un meilleur confort<br> 
• Revêtement en Teflon pour une meilleure résistance à l’abrasion<br>
• Protections légères, transpirante, ergonomiques et amovibles certifiées CE au niveau des genoux<br>
• Bandes réfléchissantes et passepoils colorés pour augmenter la visibilité<br>
• Jambes préformées avec panneaux arrière et sur les genoux en stretch. <br>
• Réglage à la taille par Velcro pour un ajustement optimal. <br>
• Fermeture éclair et Velcro pour utiliser le pantalon avec une vaste gamme de bottes Alpinestars. <br>
• Optimisé pour être assorti à la veste New Land GORE-TEX<br>
";;;;;;;;;;;;../import/Pantalon_textile_homme_Alpinestars_NewLandGTX_911628_noirjaunefluo_derrie_re.jpg;;;;;;;;;;;;;;noir-jaune fluo;;Homme;;Waterproof;;L (1 fois), XXL (1 fois);noir, jaune
;;Pantalon OXYGEN AIR ;89,101,149;;;229.00;;;20%;2014-02-34;2014-03-17;;911626;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;"Conçu pour être porté sur les pantalons style décontracté, le pantalon Oxygen Air est une proposition innovante pour l’usage en été. Les protections au niveau des genoux, homologuées CE et sa structure durable en polyester lui confèrent une excellente résistance aux chocs et à l’abrasion ; des fermetures éclair au niveau du mollet permettent de l’enfiler ou de l’enlever facilement sans devoir pour autant ôter les bottes. ";"• Réalisé en polyester 600 deniers <br>
• Inserts en mesh au niveau des cuisses pour un confort optimal <br>
• Panneaux à soufflet à l’arrière et sur les genoux pour plus de flexibilité. <br>
• Bandes réfléchissantes pour augmenter la visibilité <br>
• Rembourrage en PE avec coutures ergonomiques au niveau des hanches. <br>
• Protections CE au niveau des genoux <br>
• Fermeture éclair de raccordement permettant de raccorder des pantalons Alpinestars en cuir ou en tissu. <br>
";;;;;;;;;;;;../import/Pantalon_textile_homme_Alpinestars_OxygenAir_911626_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;L (1 fois);noir
;;Pantalon STELLA NEW LAND GORE-TEX;89,101,149;;;399.00;;;20%;2014-02-34;2014-03-17;;912607;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Le pantalon touring Alpinestars Stella New Land est léger, résistant et transpirant et intègre un tissu traité Teflon et une membrane en Gore-Tex pour fournir une excellente protection contre tout élément. Adaptable et expressément conçu pour être assorti à la veste Stella New Land Gore-Tex, ce pantalon, avec ses protections genou certifiées CE, offre une protection stratégique. ;"• Construction unique en tissu intégrant une membrane en Gore-Tex<br>
• Doublure thermique et amovible avec col en laine polaire pour un confort maximal <br>
• Prises d'air avec fermeture éclair placées stratégiquement et extracteurs <br>
• Zones du fessier et du genou avec revêtement en Teflon (meilleure résistance à l’abrasion) <br>
• Protections légères, transpirantes, ergonomiques, amovibles et certifiées CE sur les genoux <br>
• Bandes réfléchissantes et passepoils colorés pour augmenter la visibilité du pilote <br>
• Jambes préformées avec panneaux arrière et sur les genoux en stretch. <br>
• Optimisé pour être assorti à la veste New Land Gore-Tex <br>
";;;;;;;;;;;;../import/Pantalon_textile_homme_Alpinestars_NewLandGTX_911628_noirjaunefluo_derrie_re.jpg;;;;;;;;;;;;;;noir-jaune fluo;;Femme;;Waterproof;GORE-TEX;XL (1 fois);noir, jaune
;;Pantalon TRACK;89,101,149;;;529.00;;;20%;2014-02-34;2014-03-17;;911509;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Un modèle à vocation sportive qui allie parfaitement le textile et le cuir, afin de garantir à son propriétaire un excellent confort et une sécurité maximale. Doté de protections homologuées et amovibles, ainsi que de zones stretch en Kevlar, ce pantalon vous offrira une souplesse et une ventilation optimale. Il peut également être connecté à pratiquement toutes les vestes Alpinestars grâce à sa fermeture éclair.;"• Fabriqué en cuir pleine fleur souple et ventilé<br>
• Utilisable aussi bien en condition urbaine que sportive<br>
• Nombreuses coutures pour une meilleure résistance aux chocs et aux déchirures<br>
• Soufflets en cuir accordéon et stretch en Kevlar pour une meilleure souplesse<br>
• Renfort de mousse au niveau des hanches<br>
• Sliders des genoux intercheangeables<br>
• Raccordement pantalon par zip<br>
";;;;;;;;;;;;../import/Pantalon_cuir_homme_Alpinestars_Track_911509_noirblanc_devant.jpg;;;;;;;;;;;;;;noir-blanc;;Homme;;Waterproof;;52 (1 fois), 56 (1 fois);noir, blanc
;;Parapluie UMBRELLA;156;;;49.00;;;20%;2014-02-34;2014-03-17;;916101;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous accompagner en tant que piéton;;;;;;;;;;;;;../import/Parapluie_unisexe_Alpinestars_umbrella_916101_noirrouge_devant.jpg;;;;;;;;;;;;;;noir-rouge;;Unisexe;;;;taille unique;noir,rouge
;;Porte monnaie BIG A;144;;;69.00;;;20%;2014-02-34;2014-03-17;;917183;Honda Suisse;Alpinestars;;;;;;;;6;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;;;;;;;;;;;;;../import/Portemonnaie_unisexe_Alpinestars_bigA_917183_noir_devant.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;taille unique;noir
;;Porte-clef botte TECH 10;143;;;11.00;;;20%;2014-02-34;2014-03-17;;917188;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;;;;;;;;;;;;;../import/Porteclef_unisexe_Alpinestars_tech10_917188_noirblancrouge_devant.jpg;;;;;;;;;;;;;;noir-blanc-rouge;;Unisexe;;;;taille unique;noir, blanc, rouge 
;;Porte-clef gants GP TECH ;143;;;11.00;;;20%;2014-02-34;2014-03-17;;917189;Honda Suisse;Alpinestars;;;;;;;;14;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;;;;;;;;;;;;;../import/Porteclef_unisexe_Alpinestars_gptech_917189_noirblancrouge_devant.jpg;;;;;;;;;;;;;;noir-blanc-rouge;;Unisexe;;;;taille unique;noir, blanc, rouge
;;Porte-clef logo OPENER KEYFOB;143;;;17.00;;;20%;2014-02-34;2014-03-17;;917190;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;;;;;;;;;;;;;../import/Porteclef_unisexe_Alpinestars_openerkeyfob_noir_devant.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;taille unique;noir
;;Porte-clef logo RUB;143;;;9.00;;;20%;2014-02-34;2014-03-17;;917234;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;;;;;;;;;;;;;../import/Porteclef_unisexe_Alpinestars_rub_917234_blanc_devant.jpg;;;;;;;;;;;;;;blanc;;Unisexe;;;;taille unique;blanc
;;Porte-clef SUPERTECH;143;;;11.00;;;20%;2014-02-34;2014-03-17;;917261;Honda Suisse;Alpinestars;;;;;;;;4;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la polyvalente marque italienne ne cesse de se développer et propose toujours plus d’accessoires, afin de vous offrir la possibilité de porter la marque aussi bien en ville que sur votre 2 roues;;;;;;;;;;;;;../import/Porteclef_unisexe_Alpinestars_supertech_917261_noirblanc_devant.jpg;;;;;;;;;;;;;;noir-blanc;;Unisexe;;;;taille unique;noir, blanc
;;Protection BIONIC CHEST PAD;93,105,146;;;39.00;;;20%;2014-02-34;2014-03-17;;914203;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;La protection Bionic Chest Pad est destiné à la sécurité et vous protège de façon optimale contre les impacts et les vibrations. Cet accessoire s'adapte à pratiquement toutes les vestes de la gamme Alpinestars;"• Plaque thoracique en matériau polymérique avec rembourrage en Bio_foam<br>
• Protection exceptionnelle contre les impacts et les vibrations <br>
• A insérer dans les combinaisons complètes et 2 pièces, ainsi que dans les vestes en cuir et textile Alpinestars<br>
• Ventilée pour faciliter la thermorégulation<br>
";;;;;;;;;;;;../import/Protection_plastique_homme_Alpinestars_Bionicchestpad_914203_noirrouge_devant.jpg;;;;;;;;;;;;;;noir-rouge;;Homme;;;;S (3 fois);noir, rouge
;;Protection BIONICK BACK PROTECTOR;93,105,146;;;189.00;;;20%;2014-02-34;2014-03-17;;914302;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;Avec son design revu et corrigé, fruit du programme Moto GP Alpinestars, la protection dorsale Bionic Back Protector utilise la technologie DFD (Dynamic Force Dispersion) pour offrir une protection CE, de niveau 2, dans un dispositif léger et peu encombrant pour rouler sur route et sur piste. ;"• Protection légère grâce à la technologie DFD (Dynamic Force Dispersion)<br>
• Le niveau 2 d’homologation CE garantit des prestations antichocs très élevées <br>
• Configuration avec 5 plaques ergonomiques, qui s’adaptent à la cambrure naturelle du dos<br>
• Absorption optimale des chocs, également en cas d’impacts répétés, <br>
• Le système de ventilation a été conçu pour garantir l’aération sur toute la surface Bretelles réglables. <br>
• Grande ceinture lombaire avec protections thermoformées sur les côtés. <br>
";;;;;;;;;;;;../import/Protection_plastique_unisexe_Alpinestars_bionickbackprotector_914302_blanc_devant.jpg;;;;;;;;;;;;;;blanc;;Unisexe;;;;M (2 fois), XL (1 fois) ;blanc
;;Protection BIONICK BACK PROTECTOR;93,105,146;;;189.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Avec son design revu et corrigé, fruit du programme Moto GP Alpinestars, la protection dorsale Bionic Back Protector utilise la technologie DFD (Dynamic Force Dispersion) pour offrir une protection CE, de niveau 2, dans un dispositif léger et peu encombrant pour rouler sur route et sur piste. ;"• Protection légère grâce à la technologie DFD (Dynamic Force Dispersion)<br>
• Le niveau 2 d’homologation CE garantit des prestations antichocs très élevées <br>
• Configuration avec 5 plaques ergonomiques, qui s’adaptent à la cambrure naturelle du dos<br>
• Absorption optimale des chocs, également en cas d’impacts répétés, <br>
• Le système de ventilation a été conçu pour garantir l’aération sur toute la surface Bretelles réglables. <br>
• Grande ceinture lombaire avec protections thermoformées sur les côtés. <br>
";;;;;;;;;;;;../import/Protection_plastique_unisexe_Alpinestars_bionickbackprotector_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;L (1 fois);noir
;;Protection GP KNEE SLIDER HARD;93,105,146;;;69.00;;;20%;2014-02-34;2014-03-17;;914503;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Portés par les plus grands pilotes du monde, les sliders GP Alpinestars se présentent avec des matériaux et une structure de haut niveau pour une performance et sécurité optimales. Le slider GP est caractérisé par une forme ergonomique revue et corrigée;"• Nouvelle forme ergonomique avec fixation Velcro.  <br>
• Structure légère  <br>
• Structure et matériaux pour satisfaire les professionnels. <br>
• Forme anatomique confortable sur le genou et au toucher de piste<br>
• Mélanges polymériques conformes aux spécifications des courses. <br>
";;;;;;;;;;;;../import/Protection_plastique_unisexe_Alpinestars_gpkneesliderhard_914503_noir_devant.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;S (1 fois);noir
;;Protection STELLA BIONIC CHEST PAD;93,105,146;;;39.00;;;20%;2014-02-34;2014-03-17;;914212;Honda Suisse;Alpinestars;;;;;;;;3;;;;;;La protection Stella Bionic Chest Pad est un accessoire destiné à la sécurité qui assure un excellent soutient et une bonne liberté de mouvement. Cette protection s’adapte à pratiquement toutes les vestes de la gamme Alpinestars.;"• Protection contre les impacts et les vibrations<br>
• S’utilise dans les combinaisons Apinestars de 1 et 2 pièces, ainsi que dans les vestes cuirs et textiles de la marque Alpinestars<br>
• Plastron de polymère soutenu avec de la bio-mousse pour offrir protection une combinaison supplémentaire<br>
• Protection ventilé pour garantir une aération optimale<br>
";;;;;;;;;;;;../import/Protection_plastique_femme_Alpinestars_stellabionicchestpad_914212_noirviolet_devant.jpg;;;;;;;;;;;;;;noir-violet;;Unisexe;;;;S (3 fois);noir, violet 
;;Protection TOURING KIDNEY BELT;93,105,146;;;79.00;;;20%;2014-02-34;2014-03-17;;914307;Honda Suisse;Alpinestars;;;;;;;;5;;;;;;Grâce au design ergonomique et à la doublure matelassée amovible, la bande lombaire Touring fournit un soutien confortable, même après une journée entière passée à moto;"• Design ergonomique pour un maximum de stabilité du buste et de la zone lombaire. <br>
• Mousse de soutien en polyéthylène thermoformé et empiècements de soutien en polyuréthane (meilleure résistance)<br>
• Doublure matelassée amovible  <br>
• Double ceinture élastique pour une vestibilité sécurisée et personnalisée. <br>
• Rabats coupe-vent frontaux ; la ceinture de fermeture est dotée d'une membrane coupe-vent placée entre les couches.  <br>
";;;;;;;;;;;;../import/Protection_plastique_unisexe_Alpinestars_touringkidneybelt_914307_noir_devant.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;S/M (2 fois), L/XL (2 fois), XXL/3XL (1 fois);noir
;;Pullover CONSPIRACY;132;;;129.00;;;20%;2014-02-34;2014-03-17;;917238;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses pullovers aux multiples coloris et aux designs toujours plus technologiques.;"• 60 % Coton et 40% polyester<br>
• Jacket à rayure avec effets de lavage Burnout<br>
• Zip frontal<br>
";;;;;;;;;;;;../import/Pullover_textile_homme_Alpinestars_Conspiracy_917238_noir_devant.jpg;;;;;;;;;;;;;;noir-bleu;;Homme;;;;L (1 fois);noir, bleu
;;Pullover DESTROYER;132;;;129.00;;;20%;2014-02-34;2014-03-17;;917211;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses pullovers aux multiples coloris et aux designs toujours plus technologiques.;"• Pullover à capuche<br>
• 60% coton et 40 % polyester<br>
• Logo Astars en 3D<br>
• Zip frontal<br>
";;;;;;;;;;;;../import/Pullover_textile_homme_Alpinestars_Destroyer_917211_gris_devant.jpg;;;;;;;;;;;;;;gris;;Homme;;;;XL (1 fois);gris
;;Pullover STICKY;132;;;129.00;;;20%;2014-02-34;2014-03-17;;917212;Honda Suisse;Alpinestars;;;;;;;;5;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses pullovers aux multiples coloris et aux designs toujours plus technologiques.;"• Pullover à capuche avec le logo Alpinestars<br>
• 80% coton<br>
• 20% polyester<br>
";;;;;;;;;;;;../import/Pullover_textile_homme_Alpinestars_Sticky_917212_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;L (2 fois), XL (2 fois), XXL (1 fois);noir
;;Pullover TWIG;132;;;129.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses pullovers aux multiples coloris et aux designs toujours plus technologiques.;"• Grand logo Astars imprimé sur la poitrine<br>
• 80% coton<br>
• 20% polyester<br>
";;;;;;;;;;;;../import/Pullover_textile_homme_Alpinestars_Twig_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;S (1 fois), L (1 fois);noir
;;Sac à dos CHARGER BACK PACK;157;;;129.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;8;;;;;;Léger, résistant et façonné pour améliorer l'aérodynamique sur la route ou sur les trajets quotidiens , le sac à dos Charger déborde d'options de personnalisation et est pourvu d'amples panneaux en tissu air-mesh sur le dos pour une ventilation et un confort excellents.;"• Construction principale extérieure en polyester pour davantage de solidité dans les zones les plus sensibles<br>
• Profil bas et coupe sportive pour de meilleures performances aérodynamiques  <br>
• Capacité interne de 20 litres avec housse intérieure pour ordinateur portable<br>
• Panneau dorsal anatomique intégrant un rembourrage épais en mousse et du tissu air-mesh pour une meilleure ventilation <br>
• Système de fixation au niveau de la poitrine innovant et personnalisable<br>
•  Le raccord de ceinture est hautement personnalisable<br>
• Détails réfléchissants pour améliorer la visibilité du motard <br>
";;;;;;;;;;;;../import/Sacados_unisexe_Alpinestars_chargerbackpack_pasref_noir_gauche.jpg;;;;;;;;;;;;;;noir;;Unisexe;;;;taille unique;noir
;;Sous-combinaison SUMMER LONG PANT;96,107;;;99.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;;;;;;;;;;;;;;../import/Souscombinaison_textile_homme_Alpinestars_summerlongpant_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;M/L (2 fois);noir
;;Sous-combinaison SUMMER LONG TOP;96,107;;;119.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;;;;;;;;;;;;;;../import/Souscombinaison_textile_homme_Alpinestars_summerlongtop_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;M/L (1 fois);noir
;;Sous-combinaison SUMMER TANK TOP;96,107;;;119.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;;;;;;;;;;;;;;../import/Souscombinaison_textile_homme_Alpinestars_summertanktop_pasref_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;M/L (2 fois);noir
;;Sous-combinaison TECH RACE UNDERSUIT;96,107;;;159.00;;;20%;2014-02-34;2014-03-17;;915101;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Le sous_vêtement Tech Race Alpinestars maintient le motard confortablement au frais durant les mois les plus chauds de l’année et permet d’enfiler et d’enlever plus aisément la combinaison;"• Structure multicouche et élastique sur la partie principale du thorax et du dos<br>
• Excellente ventilation et grand confort<br>
• Assure la dispersion de la sueur et facilite le contrôle de la température corporelle<br>
• Panneau frontal plus petit pour mieux s’adapter à la position de conduite <br>
• Fermeture éclair frontale asymétrique<br>
• Ajustement serré pour un meilleur soutien musculaire et pour réduire la fatigue <br>
";;;;;;;;;;;;../import/Souscombinaison_textile_homme_Alpinestars_techraceundersuit_915101_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;XXL (1 fois);noir
;;Sous-combinaison THERMAL TECH BOTTOM;96,107;;;99.00;;;20%;2014-02-34;2014-03-17;;915119;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Le caleçon long Thermal Tech Bottom Alpinestars a été réalisé pour régler la température corporelle et garantir un maximum de confort, quelles que soient les conditions de conduite. Le tissu thermique Tack utilisé a été soumis à un nano traitement afin d’améliorer la circulation et l’isolation thermique. Le tissu a, en outre, subi un traitement permettant de faciliter la dispersion de la sueur et garantissant ainsi un confort optimal;"• Conçu pour la conduite durant les mois les plus froids de l’année. <br>
• Structure en tissu thermique élastique et en fibres de Nylon<br>
• Garantit une conductivité efficace de la chaleur et dispersion de la sueur.<br> 
• Coutures ergonomiques plates<br>
• Coupe ajustée pour contribuer à réduire la fatigue. <br>
";;;;;;;;;;;;../import/Souscombinaison_textile_homme_Alpinestars_thermaltechbottom_915119_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;XL (1 fois);noir
;;Sous-combinaison THERMAL TECH TOP;96,107;;;119.00;;;20%;2014-02-34;2014-03-17;;915118;Honda Suisse;Alpinestars;;;;;;;;1;;;;;;Le maillot Thermal Tech Top Alpinestars a été réalisé pour régler la température corporelle et garantir un maximum de confort, quelles que soient les conditions de conduite. Le tissu thermique Tack utilisé a été soumis à un nano traitement afin d’améliorer la circulation et l’isolation thermique. Le tissu a, en outre, subi un traitement permettant de faciliter la dispersion de la sueur et garantissant ainsi un confort optimal;"• Conçu pour la conduite durant les mois les plus froids de l’année. <br>
• Structure en tissu thermique élastique et en fibres de Nylon<br>
• Garantit une conductivité efficace de la chaleur et dispersion de la sueur.<br> 
• Coutures ergonomiques plates<br>
• Coupe ajustée pour contribuer à réduire la fatigue. <br>
";;;;;;;;;;;;../import/Souscombinaison_textile_homme_Alpinestars_thermaltechtop_915118_noir_devant.jpg;;;;;;;;;;;;;;noir;;Homme;;;;L (1 fois);noir
;;T-Shirt AGELESS;133;;;49.00;;;20%;2014-02-34;2014-03-17;;917247;Honda Suisse;Alpinestars;;;;;;;;7;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"• 100% coton <br>
• Logo Alpinestars à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Ageless_917247_rouge_devant.jpg;;;;;;;;;;;;;;rouge;;Homme;;;;M (3 fois), L (3 fois), XL (1 fois);rouge
;;T-Shirt AGRESSIVE;133;;;49.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Alpinestars, Rockstar et Jorge Lorenzo s'associent pour donner naissance à une collection casualwear exceptionnelle. Fort de son deuxième titre de champion du monde MotoGP, le charismatique pilote espagnol s'impose au fil des ans comme la nouvelle star du motocyclisme mondial avec son style agressif et audacieux, des traits qui se retrouvent dans les lignes de cette nouvelle collection;"• 100% coton <br>
• Graphique impressionant à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Agressive_pasref_rouge_devant.jpg;;;;;;;;;;;;;;rouge;;Homme;;;;M (1 fois), L (1 fois);rouge
;;T-Shirt ASTONIA;133;;;49.00;;;20%;2014-02-34;2014-03-17;;917155;Honda Suisse;Alpinestars;;;;;;;;10;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"• 100% coton <br>
• 3 logos Astars en différents coloris<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Astonia_917155_violet_devant.JPG;;;;;;;;;;;;;;violet;;Homme;;;;M (1 fois), L (4 fois), XL (2 fois), XXL (3 fois);violet
;;T-Shirt BLAZE;133;;;49.00;;;20%;2014-02-34;2014-03-17;;917248;Honda Suisse;Alpinestars;;;;;;;;6;;;;;;Depuis plus de 50 ans, Alpinestars a réussi à se bâtir une réputation unique dans le monde. Synonyme de triomphe et d’innovation permanente, la marque italienne est désormais unanime dans le monde du sportswear, grâce notamment à ses T-Shirts aux multiples coloris et aux designs toujours plus technologiques.;"• 100% coton <br>
• Logo Astars dessiné à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Blaze_917248_blancorange_devant.jpg;;;;;;;;;;;;;;blanc-orange;;Homme;;;;S (2 fois), M (1 fois), L (1 fois), XL (2 fois);blanc, orange
;;T-Shirt CROWNED;133;;;49.00;;;20%;2014-02-34;2014-03-17;;;Honda Suisse;Alpinestars;;;;;;;;2;;;;;;Alpinestars, Rockstar et Jorge Lorenzo s'associent pour donner naissance à une collection casualwear exceptionnelle. Fort de son deuxième titre de champion du monde MotoGP, le charismatique pilote espagnol s'impose au fil des ans comme la nouvelle star du motocyclisme mondial avec son style agressif et audacieux, des traits qui se retrouvent dans les lignes de cette nouvelle collection;"• 100% coton <br>
• Graphique impressionant à l'avant<br>";;;;;;;;;;;;../import/TShirt_textile_homme_Alpinestars_Crowned_pasref_blanc_devant.jpg;;;;;;;;;;;;;;blanc;;Homme;;;;L (1 fois), XL (1 fois);blanc
