id	Active (0/1)	Name *	Categories	Price tax excluded or Price tax included	Tax rules ID	Wholesale price	On sale (0/1)	Discount amount	Discount percent	Discount from (yyyy-mm-dd)	Discount to (yyyy-mm-dd)	SKU	Supplier reference #	Supplier	Manufacturer	EAN13	UPC	Ecotax	Width	Height	Depth	Weight	Quantity	Minimal quantity	Visibility	Additional shipping cost	Unity	Unit price	Short description	Description	Tags (x,y,z...)	Meta title	Meta keywords	Meta description	URL rewritten	Text when in stock	Text when backorder allowed	Available for order (0 = No, 1 = Yes)	Product available date	Product creation date	Show price (0 = No, 1 = Yes)	image url	Delete existing images (0 = No, 1 = Yes)	Feature(Name:Value:Position)	Available online only (0 = No, 1 = Yes)	Condition	Customizable (0 = No, 1 = Yes)	Uploadable files (0 = No, 1 = Yes)	Text fields (0 = No, 1 = Yes)	Out of stock	ID / Name of shop	Advanced stock management	Depends On Stock	Warehouse
80580		Innenfutter Acerbis Helm X-Fiber 035																												<p>Helminnenfutter für Acerbis</p>																								
80581		Helmschild Fiber Full White																											<p>Helmschild für Acerbis	Helmschild Fiber Full White<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80582		Helmschild Fiber Strip																											<p>Helmschild für Acerbis	Helmschild Fiber Strip<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80583		Helmschild Fiber Ghegna																											<p>Helmschild für Acerbis	Helmschild Fiber Ghegna<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80584		Helmschild Fiber Gang																											<p>Helmschild für Acerbis	Helmschild Fiber Gang<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80585		Helmschild Fiber Atomik																											<p>Helmschild für Acerbis	Helmschild Fiber Atomik<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80586		Helmschild Fiber Atomik																											<p>Helmschild für Acerbis	Helmschild Fiber Atomik<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80587		Helmschild Fiber Atomik																											<p>Helmschild für Acerbis	Helmschild Fiber Atomik<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80588		Helmschild Profile Revolution																											<p>Helmschild für Acerbis	Helmschild Profile Revolution<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
80589		Helmschild Profile Fanatic																											<p>Helmschild für Acerbis	Helmschild Profile Fanatic<p>Schützt vor:</p><ul><li>Blendung durch Sonnenstrahlen</li><li>Staub</li><li>Insekten</li><li>Feuchtigkeit</li></ul><br><p>Es gibt zwei Typen an Helmschildern:</p><ul><li>Blende : vor den Augen, auf einem Integral- und Klapphelm</li><li>Kappe : auf Höhe der Stirn, auf Cross und Jethelmen</li></ul>																								
