Product ID*;Ref Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
43909;;Taille:select:0;34:2;0012961.090.034;0012961.090.034;;;;;;1;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0012961.090.034_0.jpg;1;;;;
43909;;Taille:select:0;36:3;0012961.090.036;0012961.090.036;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0012961.090.036_0.jpg;1;;;;
43909;;Taille:select:0;38:4;0012961.090.038;0012961.090.038;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0012961.090.038_0.jpg;1;;;;
43909;;Taille:select:0;40:5;0012961.090.040;0012961.090.040;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0012961.090.040_0.jpg;1;;;;
43915;;Taille:select:0;M:3;0013549 090 M;0013549 090 M;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013549 090 M_0.jpg;1;;;;
43915;;Taille:select:0;L:4;0013549 090 L;0013549 090 L;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013549 090 L_0.jpg;1;;;;
43917;;Taille:select:0;M:1;0013550 090 M;0013550 090 M;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013550 090 M_0.jpg;1;;;;
43917;;Taille:select:0;2XL:2;0013550 090 2XL;0013550 090 2XL;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013550 090 2XL_0.jpg;1;;;;
43918;;Taille:select:0;XS:1;0013733.090.061;0013733.090.061;;;;;;4;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013733.090.061_0.jpg;1;;;;
43918;;Taille:select:0;S:2;0013733.090.062;0013733.090.062;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013733.090.062_0.jpg;1;;;;
43918;;Taille:select:0;M:3;0013733.090.064;0013733.090.064;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013733.090.064_0.jpg;1;;;;
43918;;Taille:select:0;L:4;0013733.090.066;0013733.090.066;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013733.090.066_0.jpg;1;;;;
