Product ID*;Ref Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
43542;;Taille:select:0;L:4;41022321-833-L;41022321-833-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022321-833-_0.jpg,https://www.motogoodeal.ch/img/import/41022321-833-_1.jpg;1;;;;
43542;;Taille:select:0;M:3;41022321-833-M;41022321-833-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022321-833-_0.jpg,https://www.motogoodeal.ch/img/import/41022321-833-_1.jpg;1;;;;
43542;;Taille:select:0;S:2;41022321-833-S;41022321-833-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022321-833-_0.jpg,https://www.motogoodeal.ch/img/import/41022321-833-_1.jpg;1;;;;
43542;;Taille:select:0;XL:5;41022321-833-XL;41022321-833-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022321-833-_0.jpg,https://www.motogoodeal.ch/img/import/41022321-833-_1.jpg;1;;;;
43543;;Taille:select:0;2XL:6;41022321-900-2XL;41022321-900-2XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43543;;Taille:select:0;3XL:7;41022321-900-3XL;41022321-900-3XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43543;;Taille:select:0;4XL:8;41022321-900-4XL;41022321-900-4XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43543;;Taille:select:0;L:4;41022321-900-L;41022321-900-L;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43543;;Taille:select:0;M:3;41022321-900-M;41022321-900-M;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43543;;Taille:select:0;S:2;41022321-900-S;41022321-900-S;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43543;;Taille:select:0;XL:5;41022321-900-XL;41022321-900-XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43544;;Taille:select:0;2XL:6;41022411-810-2XL;41022411-810-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41022411-810-_1.jpg;1;;;;
43544;;Taille:select:0;3XL:7;41022411-810-3XL;41022411-810-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41022411-810-_1.jpg;1;;;;
43544;;Taille:select:0;4XL:8;41022411-810-4XL;41022411-810-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41022411-810-_1.jpg;1;;;;
43544;;Taille:select:0;L:4;41022411-810-L;41022411-810-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41022411-810-_1.jpg;1;;;;
43544;;Taille:select:0;M:3;41022411-810-M;41022411-810-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41022411-810-_1.jpg;1;;;;
43544;;Taille:select:0;S:2;41022411-810-S;41022411-810-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41022411-810-_1.jpg;1;;;;
43544;;Taille:select:0;XL:5;41022411-810-XL;41022411-810-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41022411-810-_1.jpg;1;;;;
43545;;Taille:select:0;2XL:6;41022602-237-2XL;41022602-237-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022602-237-_0.jpg,https://www.motogoodeal.ch/img/import/41022602-237-_1.jpg;1;;;;
43545;;Taille:select:0;3XL:7;41022602-237-3XL;41022602-237-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022602-237-_0.jpg,https://www.motogoodeal.ch/img/import/41022602-237-_1.jpg;1;;;;
43545;;Taille:select:0;4XL:8;41022602-237-4XL;41022602-237-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022602-237-_0.jpg,https://www.motogoodeal.ch/img/import/41022602-237-_1.jpg;1;;;;
43545;;Taille:select:0;L:4;41022602-237-L;41022602-237-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022602-237-_0.jpg,https://www.motogoodeal.ch/img/import/41022602-237-_1.jpg;1;;;;
43545;;Taille:select:0;M:3;41022602-237-M;41022602-237-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022602-237-_0.jpg,https://www.motogoodeal.ch/img/import/41022602-237-_1.jpg;1;;;;
43545;;Taille:select:0;S:2;41022602-237-S;41022602-237-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022602-237-_0.jpg,https://www.motogoodeal.ch/img/import/41022602-237-_1.jpg;1;;;;
43545;;Taille:select:0;XL:5;41022602-237-XL;41022602-237-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022602-237-_0.jpg,https://www.motogoodeal.ch/img/import/41022602-237-_1.jpg;1;;;;
43546;;Taille:select:0;2XL:6;41030001-2XL;41030001-2XL;;;;;;3;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43546;;Taille:select:0;3XL:7;41030001-3XL;41030001-3XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43546;;Taille:select:0;4XL:8;41030001-4XL;41030001-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43546;;Taille:select:0;5XL:9;41030001-5XL;41030001-5XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43546;;Taille:select:0;L:4;41030001-L;41030001-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43546;;Taille:select:0;M:3;41030001-M;41030001-M;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43546;;Taille:select:0;S:2;41030001-S;41030001-S;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43546;;Taille:select:0;XL:5;41030001-XL;41030001-XL;;;;;;3;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030001_0.jpg,https://www.motogoodeal.ch/img/import/41030001_1.jpg;1;;;;
43547;;Taille:select:0;2XL:6;41030111-209-2XL;41030111-209-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43547;;Taille:select:0;3XL:7;41030111-209-3XL;41030111-209-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43547;;Taille:select:0;4XL:8;41030111-209-4XL;41030111-209-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43547;;Taille:select:0;5XL:9;41030111-209-5XL;41030111-209-5XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43547;;Taille:select:0;L:4;41030111-209-L;41030111-209-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43547;;Taille:select:0;M:3;41030111-209-M;41030111-209-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43547;;Taille:select:0;S:2;41030111-209-S;41030111-209-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43547;;Taille:select:0;XL:5;41030111-209-XL;41030111-209-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-209-_0.jpg;1;;;;
43548;;Taille:select:0;2XL:6;41030111-617-2XL;41030111-617-2XL;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43548;;Taille:select:0;3XL:7;41030111-617-3XL;41030111-617-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43548;;Taille:select:0;4XL:8;41030111-617-4XL;41030111-617-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43548;;Taille:select:0;5XL:9;41030111-617-5XL;41030111-617-5XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43548;;Taille:select:0;L:4;41030111-617-L;41030111-617-L;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43548;;Taille:select:0;M:3;41030111-617-M;41030111-617-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43548;;Taille:select:0;S:2;41030111-617-S;41030111-617-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43548;;Taille:select:0;XL:5;41030111-617-XL;41030111-617-XL;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-617-_0.jpg;1;;;;
43549;;Taille:select:0;2XL:6;41030111-831-2XL;41030111-831-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-831-_05.jpg;1;;;;
43549;;Taille:select:0;3XL:7;41030111-831-3XL;41030111-831-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-831-_05.jpg;1;;;;
43549;;Taille:select:0;4XL:8;41030111-831-4XL;41030111-831-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-831-_05.jpg;1;;;;
43549;;Taille:select:0;L:4;41030111-831-L;41030111-831-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-831-_05.jpg;1;;;;
43549;;Taille:select:0;M:3;41030111-831-M;41030111-831-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-831-_05.jpg;1;;;;
43549;;Taille:select:0;S:2;41030111-831-S;41030111-831-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-831-_05.jpg;1;;;;
43549;;Taille:select:0;XL:5;41030111-831-XL;41030111-831-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030111-831-_05.jpg;1;;;;
43550;;Taille:select:0;2XL:6;41030138-209-2XL;41030138-209-2XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-209-_0.jpg;1;;;;
43550;;Taille:select:0;3XL:7;41030138-209-3XL;41030138-209-3XL;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-209-_0.jpg;1;;;;
43550;;Taille:select:0;4XL:8;41030138-209-4XL;41030138-209-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-209-_0.jpg;1;;;;
43550;;Taille:select:0;L:4;41030138-209-L;41030138-209-L;;;;;;4;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-209-_0.jpg;1;;;;
43550;;Taille:select:0;M:3;41030138-209-M;41030138-209-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-209-_0.jpg;1;;;;
43550;;Taille:select:0;S:2;41030138-209-S;41030138-209-S;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-209-_0.jpg;1;;;;
43550;;Taille:select:0;XL:5;41030138-209-XL;41030138-209-XL;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-209-_0.jpg;1;;;;
43551;;Taille:select:0;2XL:6;41030138-617-2XL;41030138-617-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-617-_05.jpg;1;;;;
43551;;Taille:select:0;3XL:7;41030138-617-3XL;41030138-617-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-617-_05.jpg;1;;;;
43551;;Taille:select:0;4XL:8;41030138-617-4XL;41030138-617-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-617-_05.jpg;1;;;;
43551;;Taille:select:0;L:4;41030138-617-L;41030138-617-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-617-_05.jpg;1;;;;
43551;;Taille:select:0;M:3;41030138-617-M;41030138-617-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-617-_05.jpg;1;;;;
43551;;Taille:select:0;S:2;41030138-617-S;41030138-617-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-617-_05.jpg;1;;;;
43551;;Taille:select:0;XL:5;41030138-617-XL;41030138-617-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-617-_05.jpg;1;;;;
43552;;Taille:select:0;2XL:6;41030138-867-2XL;41030138-867-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-867-_0.jpg;1;;;;
43552;;Taille:select:0;3XL:7;41030138-867-3XL;41030138-867-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-867-_0.jpg;1;;;;
43552;;Taille:select:0;4XL:8;41030138-867-4XL;41030138-867-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-867-_0.jpg;1;;;;
43552;;Taille:select:0;L:4;41030138-867-L;41030138-867-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-867-_0.jpg;1;;;;
43552;;Taille:select:0;M:3;41030138-867-M;41030138-867-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-867-_0.jpg;1;;;;
43552;;Taille:select:0;S:2;41030138-867-S;41030138-867-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-867-_0.jpg;1;;;;
43552;;Taille:select:0;XL:5;41030138-867-XL;41030138-867-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-867-_0.jpg;1;;;;
43553;;Taille:select:0;2XL:6;41030138-961-2XL;41030138-961-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-961-_0.jpg;1;;;;
43553;;Taille:select:0;3XL:7;41030138-961-3XL;41030138-961-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-961-_0.jpg;1;;;;
43553;;Taille:select:0;4XL:8;41030138-961-4XL;41030138-961-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-961-_0.jpg;1;;;;
43553;;Taille:select:0;L:4;41030138-961-L;41030138-961-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-961-_0.jpg;1;;;;
43553;;Taille:select:0;M:3;41030138-961-M;41030138-961-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-961-_0.jpg;1;;;;
43553;;Taille:select:0;S:2;41030138-961-S;41030138-961-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-961-_0.jpg;1;;;;
43553;;Taille:select:0;XL:5;41030138-961-XL;41030138-961-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030138-961-_0.jpg;1;;;;
43554;;Taille:select:0;2XL:6;41030197-172-2XL;41030197-172-2XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43554;;Taille:select:0;3XL:7;41030197-172-3XL;41030197-172-3XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43554;;Taille:select:0;4XL:8;41030197-172-4XL;41030197-172-4XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43554;;Taille:select:0;L:4;41030197-172-L;41030197-172-L;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43554;;Taille:select:0;M:3;41030197-172-M;41030197-172-M;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43554;;Taille:select:0;S:2;41030197-172-S;41030197-172-S;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43554;;Taille:select:0;XL:5;41030197-172-XL;41030197-172-XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43555;;Taille:select:0;2XL:6;41030197-258-2XL;41030197-258-2XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43555;;Taille:select:0;3XL:7;41030197-258-3XL;41030197-258-3XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43555;;Taille:select:0;4XL:8;41030197-258-4XL;41030197-258-4XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43555;;Taille:select:0;L:4;41030197-258-L;41030197-258-L;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43555;;Taille:select:0;M:3;41030197-258-M;41030197-258-M;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43555;;Taille:select:0;S:2;41030197-258-S;41030197-258-S;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43555;;Taille:select:0;XL:5;41030197-258-XL;41030197-258-XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43556;;Taille:select:0;2XL:6;41030197-959-2XL;41030197-959-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030197-959-_0.jpg;1;;;;
43556;;Taille:select:0;3XL:7;41030197-959-3XL;41030197-959-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030197-959-_0.jpg;1;;;;
43556;;Taille:select:0;4XL:8;41030197-959-4XL;41030197-959-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030197-959-_0.jpg;1;;;;
43556;;Taille:select:0;L:4;41030197-959-L;41030197-959-L;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030197-959-_0.jpg;1;;;;
43556;;Taille:select:0;M:3;41030197-959-M;41030197-959-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030197-959-_0.jpg;1;;;;
43556;;Taille:select:0;S:2;41030197-959-S;41030197-959-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030197-959-_0.jpg;1;;;;
43556;;Taille:select:0;XL:5;41030197-959-XL;41030197-959-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030197-959-_0.jpg;1;;;;
43557;;Taille:select:0;2XL:6;41030198-209-2XL;41030198-209-2XL;;;;;;3;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43557;;Taille:select:0;3XL:7;41030198-209-3XL;41030198-209-3XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43557;;Taille:select:0;4XL:8;41030198-209-4XL;41030198-209-4XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43557;;Taille:select:0;5XL:9;41030198-209-5XL;41030198-209-5XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43557;;Taille:select:0;L:4;41030198-209-L;41030198-209-L;;;;;;4;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43557;;Taille:select:0;M:3;41030198-209-M;41030198-209-M;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43557;;Taille:select:0;S:2;41030198-209-S;41030198-209-S;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43557;;Taille:select:0;XL:5;41030198-209-XL;41030198-209-XL;;;;;;4;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-209-_0.jpg;1;;;;
43558;;Taille:select:0;2XL:6;41030198-655-2XL;41030198-655-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43558;;Taille:select:0;3XL:7;41030198-655-3XL;41030198-655-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43558;;Taille:select:0;4XL:8;41030198-655-4XL;41030198-655-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43558;;Taille:select:0;5XL:9;41030198-655-5XL;41030198-655-5XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43558;;Taille:select:0;L:4;41030198-655-L;41030198-655-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43558;;Taille:select:0;M:3;41030198-655-M;41030198-655-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43558;;Taille:select:0;S:2;41030198-655-S;41030198-655-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43558;;Taille:select:0;XL:5;41030198-655-XL;41030198-655-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-655-_0.jpg;1;;;;
43559;;Taille:select:0;2XL:6;41030198-900-2XL;41030198-900-2XL;;;;;;3;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43559;;Taille:select:0;3XL:7;41030198-900-3XL;41030198-900-3XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43559;;Taille:select:0;4XL:8;41030198-900-4XL;41030198-900-4XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43559;;Taille:select:0;5XL:9;41030198-900-5XL;41030198-900-5XL;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43559;;Taille:select:0;L:4;41030198-900-L;41030198-900-L;;;;;;3;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43559;;Taille:select:0;M:3;41030198-900-M;41030198-900-M;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43559;;Taille:select:0;S:2;41030198-900-S;41030198-900-S;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43559;;Taille:select:0;XL:5;41030198-900-XL;41030198-900-XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030198-900-_0.jpg;1;;;;
43560;;Taille:select:0;2XL:6;41030339-215-2XL;41030339-215-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-215-_0.jpg;1;;;;
43560;;Taille:select:0;3XL:7;41030339-215-3XL;41030339-215-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-215-_0.jpg;1;;;;
43560;;Taille:select:0;4XL:8;41030339-215-4XL;41030339-215-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-215-_0.jpg;1;;;;
43560;;Taille:select:0;L:4;41030339-215-L;41030339-215-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-215-_0.jpg;1;;;;
43560;;Taille:select:0;M:3;41030339-215-M;41030339-215-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-215-_0.jpg;1;;;;
43560;;Taille:select:0;S:2;41030339-215-S;41030339-215-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-215-_0.jpg;1;;;;
43560;;Taille:select:0;XL:5;41030339-215-XL;41030339-215-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-215-_0.jpg;1;;;;
43561;;Taille:select:0;2XL:6;41030339-614-2XL;41030339-614-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-614-_0.jpg;1;;;;
43561;;Taille:select:0;3XL:7;41030339-614-3XL;41030339-614-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-614-_0.jpg;1;;;;
43561;;Taille:select:0;4XL:8;41030339-614-4XL;41030339-614-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-614-_0.jpg;1;;;;
43561;;Taille:select:0;L:4;41030339-614-L;41030339-614-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-614-_0.jpg;1;;;;
43561;;Taille:select:0;M:3;41030339-614-M;41030339-614-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-614-_0.jpg;1;;;;
43561;;Taille:select:0;S:2;41030339-614-S;41030339-614-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-614-_0.jpg;1;;;;
43561;;Taille:select:0;XL:5;41030339-614-XL;41030339-614-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-614-_0.jpg;1;;;;
43562;;Taille:select:0;2XL:6;41030339-617-2XL;41030339-617-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-617-_05.jpg;1;;;;
43562;;Taille:select:0;3XL:7;41030339-617-3XL;41030339-617-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-617-_05.jpg;1;;;;
43562;;Taille:select:0;4XL:8;41030339-617-4XL;41030339-617-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-617-_05.jpg;1;;;;
43562;;Taille:select:0;L:4;41030339-617-L;41030339-617-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-617-_05.jpg;1;;;;
43562;;Taille:select:0;M:3;41030339-617-M;41030339-617-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41030339-617-_05.jpg;1;;;;
