Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
1;Fuel Tanks 10.5 Lt. Kawasaki;430;323.15;1;;1;;;;;0016448.120.700;;Freidig;Acerbis;;;;;;;;;;;;;;Transparent;<ul><li>KXF 450 12'-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7215-29_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7215-29_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Fuel Tanks 12,5 Lt. Yamaha;430;332.41;1;;1;;;;;0016494.030.700;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>YZ 85 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Fuel Tanks 12,5 Lt. Yamaha;430;332.41;1;;1;;;;;0016494.040.700;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>YZ 85 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-36_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-36_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Fuel Tanks 12,5 Lt. Yamaha;430;332.41;1;;1;;;;;0016494.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZ 85 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-35_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-35_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;Full Kit Ktm Sx 65 12-;430;156.48;1;;0;;;;;0016554.553.013;;Freidig;Acerbis;;;;;;;;;;;;;;Replica 2013;<ul><li>SX 65 12-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-34_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-34_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Full Kit Kawasaki Kxf 250 13-;430;162.04;1;;1;;;;;0016876.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original Replica 14;<ul><li>KXF 250 13-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-33_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-33_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastickit Kawasaki;430;128.7;1;;1;;;;;0016878.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original 2014-2015;<ul><li>KXF 250 13-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-32_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-32_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Reservoir 10.5 Lt. Honda ;430;332.41;1;;1;;;;;0016915.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CRF 250 14-</li><li>CRF 450 13-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-31_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-31_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Reservoir 10.5 Lt. Honda ;430;332.41;1;;1;;;;;0016915.120.700;;Freidig;Acerbis;;;;;;;;;;;;;;Natural;<ul><li>CRF 250 14-</li><li>CRF 450 13-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-30_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-30_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Hard Honda;430;184.26;1;;1;;;;;0016952.090.700 ;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CRF 250 '14-15</li><li>CRF 450 '13-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7214-29_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7214-29_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Hard Honda;430;184.26;1;;1;;;;;0016952.110.700 ;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;<ul><li>CRF 250 '14-15</li><li>CRF 450 '13-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Tank 15Lt Ktm ;430;384.26;1;;1;;;;;0017101.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC-F 250 12-</li><li>EXC-F 350 12-</li><li>EXC-F 400 12-</li><li>EXC-F 450 12-</li><li>EXC-F 500 12-</li><li>EXC-F 530 12-</li><li>SX-F 350 13-</li><li>SX-F 450 13-</li><li>SX-F 505 13-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-36_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-36_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Tank 15Lt Ktm ;430;384.26;1;;1;;;;;0017101.120.700;;Freidig;Acerbis;;;;;;;;;;;;;;Natural;<ul><li>EXC-F 250 12-</li><li>EXC-F 350 12-</li><li>EXC-F 400 12-</li><li>EXC-F 450 12-</li><li>EXC-F 500 12-</li><li>EXC-F 530 12-</li><li>SX-F 350 13-</li><li>SX-F 450 13-</li><li>SX-F 505 13-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-35_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-35_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Tank 15Lt Ktm ;430;384.26;1;;1;;;;;0017102.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 200 12-</li><li>EXC 250 12-</li><li>EXC 300 12-</li><li>SX 125 11-</li><li>SX 144 11-</li><li>SX 250 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-34_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-34_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Tank 15Lt Ktm ;430;384.26;1;;1;;;;;0017102.120.700;;Freidig;Acerbis;;;;;;;;;;;;;;Natural;<ul><li>EXC 200 12-</li><li>EXC 250 12-</li><li>EXC 300 12-</li><li>SX 125 11-</li><li>SX 144 11-</li><li>SX 250 11-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-33_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-33_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Kit Ktm;430;125;1;;1;;;;;0017203.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original 14;<ul><li>EXC 125/200/250/300 14-</li><li>EXC-F 250/350 14-</li><li>EXC-F 450/525 14-</li><li>EXC-F 500 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-32_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-32_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Ktm Exc/Exc-F 14-;430;175;1;;1;;;;;0017204.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original Replica;<ul><li>EXC/EXC-F 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-31_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-31_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastickit Kawasaki;430;125;1;;1;;;;;0017246.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original Color;<ul><li>KX 85/100 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-30_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-30_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Full Kit Kawasaki;430;156.48;1;;1;;;;;0017247.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original Color;<ul><li>KLX 85/100 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7213-29_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7213-29_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Kit Yamaha Yzf 250/450 14-;430;125;1;;1;;;;;0017562.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original Bleu 14;<ul><li>YZF 250 14-</li><li>YZF 450 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Kit Yamaha Yzf 250/450 14-;430;125;1;;1;;;;;0017562.553.030;;Freidig;Acerbis;;;;;;;;;;;;;;Original Blanc 14;<ul><li>YZF 250 14-</li><li>YZF 450 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-36_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-36_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Yzf 250/450 14-;430;162.04;1;;1;;;;;0017563.553.014;;Freidig;Acerbis;;;;;;;;;;;;;;Original Bleu 14;<ul><li>YZF 250 14-</li><li>YZF 450 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-35_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-35_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Yzf 250/450 14-;430;162.04;1;;1;;;;;0017563.553.030;;Freidig;Acerbis;;;;;;;;;;;;;;Original Blanc 14;<ul><li>YZF 250 14-</li><li>YZF 450 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-34_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-34_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Ktm;430;184.26;1;;1;;;;;0017565.010.700;;Freidig;Acerbis;;;;;;;;;;;;;;Orange;<ul><li>EXC 2T '12-15</li><li>EXC 4T '12-15</li><li>EXCF 2T '12-15</li><li>EXCF 4T '12-15</li><li>SX 2T '11-15</li><li>SX 4T '11-15</li><li>SXF 2T '11-15</li><li>SXF 4T '11-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-33_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-33_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Ktm;430;184.26;1;;1;;;;;0017565.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>EXC 2T '12-15</li><li>EXC 4T '12-15</li><li>EXCF 2T '12-15</li><li>EXCF 4T '12-15</li><li>SX 2T '11-15</li><li>SX 4T '11-15</li><li>SXF 2T '11-15</li><li>SXF 4T '11-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-32_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-32_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Tank 11.3 Lt.  Yamaha;430;332.41;1;;1;;;;;0017586.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZF 250 14-</li><li>YZF 450 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-31_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-31_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Tank 11.3 Lt.  Yamaha;430;332.41;1;;1;;;;;0017586.120.700;;Freidig;Acerbis;;;;;;;;;;;;;;Natural;<ul><li>YZF 250 14-</li><li>YZF 450 14-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-30_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-30_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Reservoir 12.5 Lt. Honda ;430;332.41;1;;1;;;;;0017587.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CRF 250L 2014-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7212-29_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7212-29_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Reservoir 12.5 Lt. Honda ;430;332.41;1;;1;;;;;0017587.120.700;;Freidig;Acerbis;;;;;;;;;;;;;;Natural;<ul><li>CRF 250L 2014-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Hard Yamaha ;430;184.26;1;;1;;;;;0017588.040.700;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>YZF 250 '14-15</li><li>WRF 450 '15</li><li>YZF 450 '14-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-46_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-46_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Hard Yamaha ;430;184.26;1;;1;;;;;0017588.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZF 250 '14-15</li><li>WRF 450 '15</li><li>YZF 450 '14-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-45_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-45_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Yamaha ;430;184.26;1;;1;;;;;0017589.040.700;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>YZF 250 '14-15</li><li>WRF 450 '15</li><li>YZF 450 '14-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-44_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-44_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Yamaha ;430;184.26;1;;1;;;;;0017589.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZF 250 '14-15</li><li>WRF 450 '15</li><li>YZF 450 '14-15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-43_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-43_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Kawasaki ;430;184.26;1;;1;;;;;0017817.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KXF 250 2013-</li><li>KXF 450 2012-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Kawasaki ;430;184.26;1;;1;;;;;0017817.130.700;;Freidig;Acerbis;;;;;;;;;;;;;;Vert;<ul><li>KXF 250 2013-</li><li>KXF 450 2012-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-41_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-41_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Honda;430;184.26;1;;1;;;;;0017818.090.700;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CRF 250 2014-</li><li>CRF 450 2013-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;X-Seat Acerbis Soft Honda;430;184.26;1;;1;;;;;0017818.110.700;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;<ul><li>CRF 250 2014-</li><li>CRF 450 2013-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-39_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-39_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Ktm Sx-F 2015-;430;175;1;;1;;;;;0017843.553.015;;Freidig;Acerbis;;;;;;;;;;;;;;Original;<ul><li>SX 15-</li><li>SXF 15-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Ktm Sx-F 2016-;430;180.56;1;;1;;;;;0021741.011.016;;Freidig;Acerbis;;;;;;;;;;;;;;New Orange Color;<ul><li>SX 16-</li><li>SXF 16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM7010-37_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM7010-37_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Full Kit Ktm Sx-F 2016-;430;180.56;1;;1;;;;;0021741.553.016;;Freidig;Acerbis;;;;;;;;;;;;;;Original;<ul><li>SX 16-</li><li>SXF 16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic Kit Ktm;430;162.04;1;;1;;;;;0021742.553.016;;Freidig;Acerbis;;;;;;;;;;;;;;Original Replica 16 / New Orange Color;<ul><li>SXF 250 16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche Bleu;430;46.3;1;;1;;;;;0170 BL;;Freidig;Acerbis;;;;;;;;;;;;;;Paire;<ul><li>ÿ 40/43mm 57/60mm LƒNGE min.75mm max.500mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-41_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-41_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche Rouge;430;46.3;1;;1;;;;;0170 R;;Freidig;Acerbis;;;;;;;;;;;;;;Paire;<ul><li>ÿ 40/43mm 57/60mm LƒNGE min.75mm max.500mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche Noir;430;46.3;1;;1;;;;;0170 S;;Freidig;Acerbis;;;;;;;;;;;;;;Paire;<ul><li>ÿ 40/43mm 57/60mm LƒNGE min.75mm max.500mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-39_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-39_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche Noir;430;40.74;1;;1;;;;;0170/30 S;;Freidig;Acerbis;;;;;;;;;;;;;;Paire;<ul><li>ÿ 28/30mm 46/48mm LƒNGE min.50mm max.215mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche Noir;430;40.74;1;;1;;;;;0170/38 S;;Freidig;Acerbis;;;;;;;;;;;;;;Paire;<ul><li>ÿ 35/38mm 56/59mm LƒNGE min.85mm max.440mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-37_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-37_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;N.M.L Tankbefestigung Gummi;430;4.63;1;;1;;;;;1040 x;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5261-36_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5261-36_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche;430;54.63;1;;1;;;;;5020 BL;;Freidig;Acerbis;;;;;;;;;;;;;;Ne Plus Livrable;<ul><li>ÿ 43/46mm 58/63mm LƒNGE min.90mm max.600mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5260-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5260-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche Rouge;430;54.63;1;;1;;;;;5020 R;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>ÿ 43/46mm 58/63mm LƒNGE min.90mm max.600mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5260-42_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5260-42_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Soufflet De Fourche Noir;430;54.63;1;;1;;;;;5020 S;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>ÿ 43/46mm 58/63mm LƒNGE min.90mm max.600mm</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5260-41_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5260-41_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Bloc Optique De Phare;432;32.41;1;;1;;;;;AC70 28;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5260-40_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5260-40_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Foam Guard;430;18.43;1;;1;;;;;FOA008;;Freidig;Acerbis;;;;;;;;;;;;;;33 X 33 X 4 Cm;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5260-39_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5260-39_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Feu Arriere;432;21.3;1;;1;;;;;0007020;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SM5260-38_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SM5260-38_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
