"ProductNo";"Brand";"Model";"CCM";"From_"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX 750 F";"750";"2005"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1988"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1989"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1990"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1991"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1992"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1993"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1994"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1995"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1996"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1997"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1998"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.006.10000";"Suzuki";"GSX 750 F";"750";"2005"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1988"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1989"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1990"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1991"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1992"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1993"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1994"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1995"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1996"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1997"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1998"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.008.10000";"Suzuki";"GSX 750 F";"750";"2005"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1988"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1989"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1990"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1991"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1992"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1993"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1994"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1995"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1996"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1997"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1998"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.009.10000";"Suzuki";"GSX 750 F";"750";"2005"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1988"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1989"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1990"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1991"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1992"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1993"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1994"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1995"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1996"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1997"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1998"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.010.10001";"Suzuki";"GSX 750 F";"750";"2005"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1988"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1989"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1990"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1991"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1992"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1993"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1994"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1995"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1996"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1997"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1998"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.012.20000";"Suzuki";"GSX 750 F";"750";"2005"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1988"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1989"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1990"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1991"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1992"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1993"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1994"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1995"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1996"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1997"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1998"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX 750 F";"750";"2005"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1988"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1989"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1990"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1991"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1992"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1993"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1994"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1995"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1996"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1997"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1998"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"1999"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"2000"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"2001"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"2002"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"2003"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"2004"
"BC.WPB.00.018.10000";"Suzuki";"GSX 750 F";"750";"2005"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1988"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1989"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1990"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1991"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1992"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1993"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1994"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1995"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1996"
"SVL.05.501.107";"Suzuki";"GSX 750 F";"750";"1997"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1988"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1989"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1990"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1991"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1992"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1993"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1994"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1995"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1996"
"TRT.00.475.12500/B";"Suzuki";"GSX 750 F";"750";"1997"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1988"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1989"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1990"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1991"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1992"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1993"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1994"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1995"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1996"
"TRT.00.640.12500/B";"Suzuki";"GSX 750 F";"750";"1997"
"SVL.05.501.104";"Suzuki";"GSX 750 F";"750";"1998"
"SVL.05.501.104";"Suzuki";"GSX 750 F";"750";"1999"
"SVL.05.501.104";"Suzuki";"GSX 750 F";"750";"2000"
"SVL.05.501.104";"Suzuki";"GSX 750 F";"750";"2001"
"TRT.00.475.11500/B";"Suzuki";"GSX 750 F";"750";"1998"
"TRT.00.475.11500/B";"Suzuki";"GSX 750 F";"750";"1999"
"TRT.00.475.11500/B";"Suzuki";"GSX 750 F";"750";"2000"
"TRT.00.475.11500/B";"Suzuki";"GSX 750 F";"750";"2001"
"TRT.00.640.11500/B";"Suzuki";"GSX 750 F";"750";"1998"
"TRT.00.640.11500/B";"Suzuki";"GSX 750 F";"750";"1999"
"TRT.00.640.11500/B";"Suzuki";"GSX 750 F";"750";"2000"
"TRT.00.640.11500/B";"Suzuki";"GSX 750 F";"750";"2001"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2003"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2004"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2005"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"2003"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"2004"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"2005"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2003"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2004"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2005"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2003"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2004"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2005"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2005"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2006"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2007"
"BC.HTA.05.740.10200/B";"Suzuki";"GSX R 750";"750";"2005"
"BC.HTA.05.740.10200/B";"Suzuki";"GSX R 750";"750";"2006"
"BC.HTA.05.740.10200/B";"Suzuki";"GSX R 750";"750";"2007"
"CPA.00.424.13100/B";"Suzuki";"GSX R 750";"750";"2005"
"CPA.00.424.13100/B";"Suzuki";"GSX R 750";"750";"2006"
"CPA.00.424.13100/B";"Suzuki";"GSX R 750";"750";"2007"
"CPA.00.424.15100/B";"Suzuki";"GSX R 750";"750";"2005"
"CPA.00.424.15100/B";"Suzuki";"GSX R 750";"750";"2006"
"CPA.00.424.15100/B";"Suzuki";"GSX R 750";"750";"2007"
"CPA.00.424.16000/B";"Suzuki";"GSX R 750";"750";"2005"
"CPA.00.424.16000/B";"Suzuki";"GSX R 750";"750";"2006"
"CPA.00.424.16000/B";"Suzuki";"GSX R 750";"750";"2007"
"CPA.00.424.17000/B";"Suzuki";"GSX R 750";"750";"2005"
"CPA.00.424.17000/B";"Suzuki";"GSX R 750";"750";"2006"
"CPA.00.424.17000/B";"Suzuki";"GSX R 750";"750";"2007"
"HTA.05.740.80201/B";"Suzuki";"GSX R 750";"750";"2005"
"HTA.05.740.80201/B";"Suzuki";"GSX R 750";"750";"2006"
"HTA.05.740.80201/B";"Suzuki";"GSX R 750";"750";"2007"
"SVL.05.501.106";"Suzuki";"GSX R 750";"750";"2005"
"SVL.05.501.106";"Suzuki";"GSX R 750";"750";"2006"
"SVL.05.501.106";"Suzuki";"GSX R 750";"750";"2007"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2005"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2006"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2007"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2005"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2006"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2007"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2008"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2009"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2010"
"BC.HTA.05.740.10200/B";"Suzuki";"GSX R 750";"750";"2008"
"BC.HTA.05.740.10200/B";"Suzuki";"GSX R 750";"750";"2009"
"BC.HTA.05.740.10200/B";"Suzuki";"GSX R 750";"750";"2010"
"CPA.00.424.13100/B";"Suzuki";"GSX R 750";"750";"2008"
"CPA.00.424.13100/B";"Suzuki";"GSX R 750";"750";"2009"
"CPA.00.424.13100/B";"Suzuki";"GSX R 750";"750";"2010"
"CPA.00.424.15100/B";"Suzuki";"GSX R 750";"750";"2008"
"CPA.00.424.15100/B";"Suzuki";"GSX R 750";"750";"2009"
"CPA.00.424.15100/B";"Suzuki";"GSX R 750";"750";"2010"
"CPA.00.424.16000/B";"Suzuki";"GSX R 750";"750";"2008"
"CPA.00.424.16000/B";"Suzuki";"GSX R 750";"750";"2009"
"CPA.00.424.16000/B";"Suzuki";"GSX R 750";"750";"2010"
"CPA.00.424.17000/B";"Suzuki";"GSX R 750";"750";"2008"
"CPA.00.424.17000/B";"Suzuki";"GSX R 750";"750";"2009"
"CPA.00.424.17000/B";"Suzuki";"GSX R 750";"750";"2010"
"HTA.05.740.80201/B";"Suzuki";"GSX R 750";"750";"2008"
"HTA.05.740.80201/B";"Suzuki";"GSX R 750";"750";"2009"
"HTA.05.740.80201/B";"Suzuki";"GSX R 750";"750";"2010"
"SVL.05.501.10800/B";"Suzuki";"GSX R 750";"750";"2008"
"SVL.05.501.10800/B";"Suzuki";"GSX R 750";"750";"2009"
"SVL.05.501.10800/B";"Suzuki";"GSX R 750";"750";"2010"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2008"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2009"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2010"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2008"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2009"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2010"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2011"
"BC.HTA.05.740.10000/B";"Suzuki";"GSX R 750";"750";"2011"
"CPA.00.424.13100/B";"Suzuki";"GSX R 750";"750";"2011"
"CPA.00.424.15100/B";"Suzuki";"GSX R 750";"750";"2011"
"CPA.00.424.16000/B";"Suzuki";"GSX R 750";"750";"2011"
"CPA.00.424.17000/B";"Suzuki";"GSX R 750";"750";"2011"
"HTA.05.740.80001/B";"Suzuki";"GSX R 750";"750";"2011"
"STP.05.590.10700/B";"Suzuki";"GSX R 750";"750";"2011"
"STP.05.590.80700/B";"Suzuki";"GSX R 750";"750";"2011"
"SVL.05.501.11000/B";"Suzuki";"GSX R 750";"750";"2011"
"TRT.00.475.12500/B";"Suzuki";"GSX R 750";"750";"2011"
"TRT.00.640.12500/B";"Suzuki";"GSX R 750";"750";"2011"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"1996"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"1997"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"1998"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"1999"
"BC.HTA.00.301.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.HTA.00.302.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.HTA.00.304.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.HTA.00.306.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.HTA.00.307.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRE.00.101.20000";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRE.00.108.20000";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRE.00.110.20000";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRS.00.101.20001";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRS.00.108.20001";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRS.00.110.20001";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRS.00.201.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.TRS.00.202.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.001.10001";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.001.10001/Y";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.006.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.008.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.009.10000";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.010.10001";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.012.20000";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.012.20000/Y";"Suzuki";"GSX R 750";"750";"1996"
"BC.WPB.00.018.10000";"Suzuki";"GSX R 750";"750";"1996"
"SVL.05.500.100";"Suzuki";"GSX R 750";"750";"1996"
"SVL.05.500.100";"Suzuki";"GSX R 750";"750";"1997"
"SVL.05.500.100";"Suzuki";"GSX R 750";"750";"1998"
"SVL.05.500.100";"Suzuki";"GSX R 750";"750";"1999"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"1996"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"1997"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"1998"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"1999"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"1996"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"1997"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"1998"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"1999"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"1999"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2000"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2001"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2002"
"BBZ-001-00-BK";"Suzuki";"GSX R 750";"750";"2003"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"1999"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"2000"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"2001"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"2002"
"SVL.05.501.101";"Suzuki";"GSX R 750";"750";"2003"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"1999"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"2000"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"2001"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"2002"
"TRT.00.475.11500/B";"Suzuki";"GSX R 750";"750";"2003"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"1999"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"2000"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"2001"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"2002"
"TRT.00.640.11500/B";"Suzuki";"GSX R 750";"750";"2003"
"EGO-004-00-BK";"Suzuki";"RM 80";"80";
"VPS-007-00-BK";"Suzuki";"RM 80";"80";
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1990"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1991"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1992"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1993"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1994"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1995"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1996"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1997"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1998"
"BC.TRS.00.130.10000";"Suzuki";"DR 800 S";"800";"1999"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1990"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1991"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1992"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1993"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1994"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1995"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1996"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1997"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1998"
"BC.TRS.00.131.10000";"Suzuki";"DR 800 S";"800";"1999"
"EGO-004-00-BK";"Suzuki";"RM 85 / L";"85";
"VPS-007-00-BK";"Suzuki";"RM 85 / L";"85";
"BC.HTA.00.301.10000";"Suzuki";"RF 900 F/R";"900";"1994"
"BC.HTA.00.301.10000";"Suzuki";"RF 900 F/R";"900";"1995"
"BC.HTA.00.301.10000";"Suzuki";"RF 900 F/R";"900";"1996"
"BC.HTA.00.301.10000";"Suzuki";"RF 900 F/R";"900";"1997"
"BC.HTA.00.301.10000";"Suzuki";"RF 900 F/R";"900";"1998"
"BC.HTA.00.301.10000";"Suzuki";"RF 900 F/R";"900";"1999"
"BC.HTA.00.304.10000";"Suzuki";"RF 900 F/R";"900";"1994"
"BC.HTA.00.304.10000";"Suzuki";"RF 900 F/R";"900";"1995"
"BC.HTA.00.304.10000";"Suzuki";"RF 900 F/R";"900";"1996"
"BC.HTA.00.304.10000";"Suzuki";"RF 900 F/R";"900";"1997"
"BC.HTA.00.304.10000";"Suzuki";"RF 900 F/R";"900";"1998"
"BC.HTA.00.304.10000";"Suzuki";"RF 900 F/R";"900";"1999"
"BC.HTA.00.306.10000";"Suzuki";"RF 900 F/R";"900";"1994"
"BC.HTA.00.306.10000";"Suzuki";"RF 900 F/R";"900";"1995"
"BC.HTA.00.306.10000";"Suzuki";"RF 900 F/R";"900";"1996"
"BC.HTA.00.306.10000";"Suzuki";"RF 900 F/R";"900";"1997"
"BC.HTA.00.306.10000";"Suzuki";"RF 900 F/R";"900";"1998"
"BC.HTA.00.306.10000";"Suzuki";"RF 900 F/R";"900";"1999"
"BC.HTA.00.307.10000";"Suzuki";"RF 900 F/R";"900";"1994"
"BC.HTA.00.307.10000";"Suzuki";"RF 900 F/R";"900";"1995"
"BC.HTA.00.307.10000";"Suzuki";"RF 900 F/R";"900";"1996"
"BC.HTA.00.307.10000";"Suzuki";"RF 900 F/R";"900";"1997"
"BC.HTA.00.307.10000";"Suzuki";"RF 900 F/R";"900";"1998"
"BC.HTA.00.307.10000";"Suzuki";"RF 900 F/R";"900";"1999"
"BC.TRE.00.101.20000";"Suzuki";"RF 900 F/R";"900";"1994"
