Product ID*;Product reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
#N/A;;Taille:select:0;44:4;2160 001 44;2160 001 44;2160001;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;45:5;2160 001 45;2160 001 45;2160001;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;46:6;2160 001 46;2160 001 46;2160001;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:7;2160 001 48;2160 001 48;2160001;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;49:8;2160 001 49;2160 001 49;2160001;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;42:1;2160 004 42;2160 004 42;2160004;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;43:2;2160 004 43;2160 004 43;2160004;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;44:3;2160 004 44;2160 004 44;2160004;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:4;2160 004 48;2160 004 48;2160004;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;49:5;2160 004 49;2160 004 49;2160004;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;44:1;2160 003 44;2160 003 44;2160003;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;41:1;2160 016 41;2160 016 41;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;42:2;2160 016 42;2160 016 42;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;43:3;2160 016 43;2160 016 43;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;44:4;2160 016 44;2160 016 44;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;45:5;2160 016 45;2160 016 45;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;46:6;2160 016 46;2160 016 46;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:7;2160 016 48;2160 016 48;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;49:8;2160 016 49;2160 016 49;2160016;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;41:1;2160 018 41;2160 018 41;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;42:2;2160 018 42;2160 018 42;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;43:3;2160 018 43;2160 018 43;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;44:4;2160 018 44;2160 018 44;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;45:5;2160 018 45;2160 018 45;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;46:6;2160 018 46;2160 018 46;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;47:7;2160 018 47;2160 018 47;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:8;2160 018 48;2160 018 48;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;49:9;2160 018 49;2160 018 49;2160018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;46:1;2162 090 46;2162 090 46;2162090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;33:1;2166 006 33;2166 006 33;2166006;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;35:2;2166 006 35;2166 006 35;2166006;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;37:3;2166 006 37;2166 006 37;2166006;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;38:4;2166 006 38;2166 006 38;2166006;;;;;4;;;;;;;;;;;
#N/A;;Taille:select:0;40:5;2166 006 40;2166 006 40;2166006;;;;;1;;;;;;;;;;;
44627;;Taille:select:0;33:1;2166-001-33;2166-001-33;2166-001;;;;;0;;;;;;;;;;;
44627;;Taille:select:0;35:2;2166-001-35;2166-001-35;2166-001;;;;;0;;;;;;;;;;;
44627;;Taille:select:0;37:3;2166-001-37;2166-001-37;2166-001;;;;;0;;;;;;;;;;;
44627;;Taille:select:0;38:4;2166-001-38;2166-001-38;2166-001;;;;;0;;;;;;;;;;;
44627;;Taille:select:0;40:5;2166-001-40;2166-001-40;2166-001;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;33:1;2166-008-33;2166-008-33;2166-008;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;34:2;2166-008-34;2166-008-34;2166-008;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;35:3;2166-008-35;2166-008-35;2166-008;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;36:4;2166-008-36;2166-008-36;2166-008;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;37:5;2166-008-37;2166-008-37;2166-008;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;38:6;2166-008-38;2166-008-38;2166-008;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;39:7;2166-008-39;2166-008-39;2166-008;;;;;0;;;;;;;;;;;
44628;;Taille:select:0;40:8;2166-008-40;2166-008-40;2166-008;;;;;0;;;;;;;;;;;
44629;;Taille:select:0;33:1;2166-018-33;2166-018-33;2166-018;;;;;0;;;;;;;;;;;
44629;;Taille:select:0;35:2;2166-018-35;2166-018-35;2166-018;;;;;0;;;;;;;;;;;
44629;;Taille:select:0;37:3;2166-018-37;2166-018-37;2166-018;;;;;0;;;;;;;;;;;
44629;;Taille:select:0;38:4;2166-018-38;2166-018-38;2166-018;;;;;0;;;;;;;;;;;
44629;;Taille:select:0;40:5;2166-018-40;2166-018-40;2166-018;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;46:1;2171 090 46;2171 090 46;2171090;;;;;0;;;;;;;;;;;
44632;;Taille:select:0;42:1;2174-001-42;2174-001-42;2174-001;;;;;0;;;;;;;;;;;
44632;;Taille:select:0;43:2;2174-001-43;2174-001-43;2174-001;;;;;1;;;;;;;;;;;
44632;;Taille:select:0;44:3;2174-001-44;2174-001-44;2174-001;;;;;0;;;;;;;;;;;
44632;;Taille:select:0;45:4;2174-001-45;2174-001-45;2174-001;;;;;0;;;;;;;;;;;
44632;;Taille:select:0;46:5;2174-001-46;2174-001-46;2174-001;;;;;1;;;;;;;;;;;
44632;;Taille:select:0;47:6;2174-001-47;2174-001-47;2174-001;;;;;1;;;;;;;;;;;
44633;;Taille:select:0;42:1;2174-004-42;2174-004-42;2174-004;;;;;0;;;;;;;;;;;
44633;;Taille:select:0;43:2;2174-004-43;2174-004-43;2174-004;;;;;0;;;;;;;;;;;
44633;;Taille:select:0;44:3;2174-004-44;2174-004-44;2174-004;;;;;0;;;;;;;;;;;
44633;;Taille:select:0;45:4;2174-004-45;2174-004-45;2174-004;;;;;0;;;;;;;;;;;
44633;;Taille:select:0;46:5;2174-004-46;2174-004-46;2174-004;;;;;0;;;;;;;;;;;
44633;;Taille:select:0;47:6;2174-004-47;2174-004-47;2174-004;;;;;1;;;;;;;;;;;
44634;;Taille:select:0;42:1;2174-009-42;2174-009-42;2174-009;;;;;0;;;;;;;;;;;
44634;;Taille:select:0;43:2;2174-009-43;2174-009-43;2174-009;;;;;0;;;;;;;;;;;
44634;;Taille:select:0;44:3;2174-009-44;2174-009-44;2174-009;;;;;0;;;;;;;;;;;
44634;;Taille:select:0;45:4;2174-009-45;2174-009-45;2174-009;;;;;0;;;;;;;;;;;
44635;;Taille:select:0;42:1;2174-013-42;2174-013-42;2174-013;;;;;0;;;;;;;;;;;
44635;;Taille:select:0;43:2;2174-013-43;2174-013-43;2174-013;;;;;0;;;;;;;;;;;
44635;;Taille:select:0;44:3;2174-013-44;2174-013-44;2174-013;;;;;0;;;;;;;;;;;
44635;;Taille:select:0;45:4;2174-013-45;2174-013-45;2174-013;;;;;0;;;;;;;;;;;
44635;;Taille:select:0;46:5;2174-013-46;2174-013-46;2174-013;;;;;0;;;;;;;;;;;
44635;;Taille:select:0;47:6;2174-013-47;2174-013-47;2174-013;;;;;0;;;;;;;;;;;
44636;;Taille:select:0;42:1;2174-014-42;2174-014-42;2174-014;;;;;0;;;;;;;;;;;
44636;;Taille:select:0;43:2;2174-014-43;2174-014-43;2174-014;;;;;0;;;;;;;;;;;
44636;;Taille:select:0;44:3;2174-014-44;2174-014-44;2174-014;;;;;0;;;;;;;;;;;
44636;;Taille:select:0;45:4;2174-014-45;2174-014-45;2174-014;;;;;0;;;;;;;;;;;
44637;;Taille:select:0;42:1;2174-015-42;2174-015-42;2174-015;;;;;0;;;;;;;;;;;
44637;;Taille:select:0;43:2;2174-015-43;2174-015-43;2174-015;;;;;0;;;;;;;;;;;
44637;;Taille:select:0;44:3;2174-015-44;2174-015-44;2174-015;;;;;0;;;;;;;;;;;
44637;;Taille:select:0;45:4;2174-015-45;2174-015-45;2174-015;;;;;0;;;;;;;;;;;
44637;;Taille:select:0;46:5;2174-015-46;2174-015-46;2174-015;;;;;0;;;;;;;;;;;
44637;;Taille:select:0;47:6;2174-015-47;2174-015-47;2174-015;;;;;0;;;;;;;;;;;
44638;;Taille:select:0;42:1;2174-018-42;2174-018-42;2174-018;;;;;0;;;;;;;;;;;
44638;;Taille:select:0;43:2;2174-018-43;2174-018-43;2174-018;;;;;1;;;;;;;;;;;
44638;;Taille:select:0;44:3;2174-018-44;2174-018-44;2174-018;;;;;0;;;;;;;;;;;
44638;;Taille:select:0;45:4;2174-018-45;2174-018-45;2174-018;;;;;0;;;;;;;;;;;
44638;;Taille:select:0;46:5;2174-018-46;2174-018-46;2174-018;;;;;0;;;;;;;;;;;
44638;;Taille:select:0;47:6;2174-018-47;2174-018-47;2174-018;;;;;0;;;;;;;;;;;
44639;;Taille:select:0;42:1;2174-019-42;2174-019-42;2174-019;;;;;0;;;;;;;;;;;
44639;;Taille:select:0;43:2;2174-019-43;2174-019-43;2174-019;;;;;0;;;;;;;;;;;
44639;;Taille:select:0;44:3;2174-019-44;2174-019-44;2174-019;;;;;0;;;;;;;;;;;
44639;;Taille:select:0;45:4;2174-019-45;2174-019-45;2174-019;;;;;0;;;;;;;;;;;
44640;;Taille:select:0;42:1;2174-020-42;2174-020-42;2174-020;;;;;0;;;;;;;;;;;
44640;;Taille:select:0;43:2;2174-020-43;2174-020-43;2174-020;;;;;0;;;;;;;;;;;
44640;;Taille:select:0;44:3;2174-020-44;2174-020-44;2174-020;;;;;0;;;;;;;;;;;
44640;;Taille:select:0;45:4;2174-020-45;2174-020-45;2174-020;;;;;0;;;;;;;;;;;
44640;;Taille:select:0;46:5;2174-020-46;2174-020-46;2174-020;;;;;0;;;;;;;;;;;
44640;;Taille:select:0;47:6;2174-020-47;2174-020-47;2174-020;;;;;0;;;;;;;;;;;
44641;;Taille:select:0;42:1;2174-025-42;2174-025-42;2174-025;;;;;0;;;;;;;;;;;
44641;;Taille:select:0;43:2;2174-025-43;2174-025-43;2174-025;;;;;0;;;;;;;;;;;
44641;;Taille:select:0;44:3;2174-025-44;2174-025-44;2174-025;;;;;0;;;;;;;;;;;
44641;;Taille:select:0;45:4;2174-025-45;2174-025-45;2174-025;;;;;0;;;;;;;;;;;
44642;;Taille:select:0;42:1;2174-026-42;2174-026-42;2174-026;;;;;0;;;;;;;;;;;
44642;;Taille:select:0;43:2;2174-026-43;2174-026-43;2174-026;;;;;0;;;;;;;;;;;
44642;;Taille:select:0;44:3;2174-026-44;2174-026-44;2174-026;;;;;0;;;;;;;;;;;
44642;;Taille:select:0;45:4;2174-026-45;2174-026-45;2174-026;;;;;0;;;;;;;;;;;
44642;;Taille:select:0;46:5;2174-026-46;2174-026-46;2174-026;;;;;0;;;;;;;;;;;
44642;;Taille:select:0;47:6;2174-026-47;2174-026-47;2174-026;;;;;0;;;;;;;;;;;
44643;;Taille:select:0;42:1;2174-033-42;2174-033-42;2174-033;;;;;0;;;;;;;;;;;
44643;;Taille:select:0;43:2;2174-033-43;2174-033-43;2174-033;;;;;0;;;;;;;;;;;
44643;;Taille:select:0;44:3;2174-033-44;2174-033-44;2174-033;;;;;0;;;;;;;;;;;
44643;;Taille:select:0;45:4;2174-033-45;2174-033-45;2174-033;;;;;0;;;;;;;;;;;
44643;;Taille:select:0;46:5;2174-033-46;2174-033-46;2174-033;;;;;0;;;;;;;;;;;
44643;;Taille:select:0;47:6;2174-033-47;2174-033-47;2174-033;;;;;0;;;;;;;;;;;
44644;;Taille:select:0;42:1;2174-035-42;2174-035-42;2174-035;;;;;0;;;;;;;;;;;
44644;;Taille:select:0;43:2;2174-035-43;2174-035-43;2174-035;;;;;0;;;;;;;;;;;
44644;;Taille:select:0;44:3;2174-035-44;2174-035-44;2174-035;;;;;0;;;;;;;;;;;
44644;;Taille:select:0;45:4;2174-035-45;2174-035-45;2174-035;;;;;0;;;;;;;;;;;
44644;;Taille:select:0;46:5;2174-035-46;2174-035-46;2174-035;;;;;0;;;;;;;;;;;
44644;;Taille:select:0;47:6;2174-035-47;2174-035-47;2174-035;;;;;0;;;;;;;;;;;
44645;;Taille:select:0;42:1;2174-038-42;2174-038-42;2174-038;;;;;0;;;;;;;;;;;
44645;;Taille:select:0;43:2;2174-038-43;2174-038-43;2174-038;;;;;1;;;;;;;;;;;
44645;;Taille:select:0;44:3;2174-038-44;2174-038-44;2174-038;;;;;0;;;;;;;;;;;
44645;;Taille:select:0;45:4;2174-038-45;2174-038-45;2174-038;;;;;0;;;;;;;;;;;
44645;;Taille:select:0;46:5;2174-038-46;2174-038-46;2174-038;;;;;0;;;;;;;;;;;
44645;;Taille:select:0;47:6;2174-038-47;2174-038-47;2174-038;;;;;0;;;;;;;;;;;
44646;;Taille:select:0;42:1;2174-040-42;2174-040-42;2174-040;;;;;0;;;;;;;;;;;
44646;;Taille:select:0;43:2;2174-040-43;2174-040-43;2174-040;;;;;0;;;;;;;;;;;
44646;;Taille:select:0;44:3;2174-040-44;2174-040-44;2174-040;;;;;1;;;;;;;;;;;
44646;;Taille:select:0;45:4;2174-040-45;2174-040-45;2174-040;;;;;0;;;;;;;;;;;
44646;;Taille:select:0;46:5;2174-040-46;2174-040-46;2174-040;;;;;0;;;;;;;;;;;
44646;;Taille:select:0;47:6;2174-040-47;2174-040-47;2174-040;;;;;0;;;;;;;;;;;
44647;;Taille:select:0;42:1;2174-049-42;2174-049-42;2174-049;;;;;0;;;;;;;;;;;
44647;;Taille:select:0;43:2;2174-049-43;2174-049-43;2174-049;;;;;0;;;;;;;;;;;
44647;;Taille:select:0;44:3;2174-049-44;2174-049-44;2174-049;;;;;0;;;;;;;;;;;
44647;;Taille:select:0;45:4;2174-049-45;2174-049-45;2174-049;;;;;0;;;;;;;;;;;
44647;;Taille:select:0;46:5;2174-049-46;2174-049-46;2174-049;;;;;0;;;;;;;;;;;
44647;;Taille:select:0;47:6;2174-049-47;2174-049-47;2174-049;;;;;0;;;;;;;;;;;
44648;;Taille:select:0;41:1;2176-004-41;2176-004-41;2176-004;;;;;0;;;;;;;;;;;
44648;;Taille:select:0;42:2;2176-004-42;2176-004-42;2176-004;;;;;0;;;;;;;;;;;
44648;;Taille:select:0;43:3;2176-004-43;2176-004-43;2176-004;;;;;2;;;;;;;;;;;
44648;;Taille:select:0;44:4;2176-004-44;2176-004-44;2176-004;;;;;3;;;;;;;;;;;
44648;;Taille:select:0;45:5;2176-004-45;2176-004-45;2176-004;;;;;2;;;;;;;;;;;
44648;;Taille:select:0;46:6;2176-004-46;2176-004-46;2176-004;;;;;2;;;;;;;;;;;
44648;;Taille:select:0;47:7;2176-004-47;2176-004-47;2176-004;;;;;0;;;;;;;;;;;
44648;;Taille:select:0;48:8;2176-004-48;2176-004-48;2176-004;;;;;0;;;;;;;;;;;
44649;;Taille:select:0;L:4;217681 004 L;217681 004 L;217681 GRUN;;;;;0;;;;;;;;;;;
44649;;Taille:select:0;M:3;217681 004 M;217681 004 M;217681 GRUN;;;;;0;;;;;;;;;;;
44650;;Taille:select:0;M:3;217681 003 M;217681 003 M;217681 ORANGE;;;;;0;;;;;;;;;;;
44649;;Taille:select:0;S:2;217681 004 S;217681 004 S;217681 GRUN;;;;;0;;;;;;;;;;;
44650;;Taille:select:0;S:2;217681 003 S;217681 003 S;217681 ORANGE;;;;;0;;;;;;;;;;;
44650;;Taille:select:0;XS:1;217681 003 XS;217681 003 XS;217681 ORANGE;;;;;0;;;;;;;;;;;
44651;;Taille:select:0;M:3;217682 GAMBLER M;217682 GAMBLER M;217682 GAMBLER;;;;;0;;;;;;;;;;;
44651;;Taille:select:0;S:2;217682 GAMBLER S;217682 GAMBLER S;217682 GAMBLER;;;;;0;;;;;;;;;;;
44651;;Taille:select:0;XL:5;217682 GAMBLER XL;217682 GAMBLER XL;217682 GAMBLER;;;;;0;;;;;;;;;;;
44651;;Taille:select:0;XS:1;217682 GAMBLER XS;217682 GAMBLER XS;217682 GAMBLER;;;;;0;;;;;;;;;;;
44652;;Taille:select:0;22:1;217692 004 22;217692 004 22;217692 GRUN;;;;;0;;;;;;;;;;;
44653;;Taille:select:0;22:1;217692 003 22;217692 003 22;217692 ORANGE;;;;;0;;;;;;;;;;;
44652;;Taille:select:0;24:2;217692 004 24;217692 004 24;217692 GRUN;;;;;0;;;;;;;;;;;
44653;;Taille:select:0;24:2;217692 003 24;217692 003 24;217692 ORANGE;;;;;0;;;;;;;;;;;
44652;;Taille:select:0;26:3;217692 004 26;217692 004 26;217692 GRUN;;;;;0;;;;;;;;;;;
44653;;Taille:select:0;26:3;217692 003 26;217692 003 26;217692 ORANGE;;;;;0;;;;;;;;;;;
44652;;Taille:select:0;28:4;217692 004 28;217692 004 28;217692 GRUN;;;;;0;;;;;;;;;;;
44653;;Taille:select:0;28:4;217692 003 28;217692 003 28;217692 ORANGE;;;;;0;;;;;;;;;;;
44654;;Taille:select:0;24:1;217693 GAMBLER 24;217693 GAMBLER 24;217693 24 GAMBLER;;;;;0;;;;;;;;;;;
43769;;Taille:select:0;L:4;217776 L;217776 L;217776;;;;;1;;;;;;;;;;;
43769;;Taille:select:0;M:3;217776 M;217776 M;217776;;;;;1;;;;;;;;;;;
43769;;Taille:select:0;S:2;217776 S;217776 S;217776;;;;;2;;;;;;;;;;;
43769;;Taille:select:0;XL:5;217776 XL;217776 XL;217776;;;;;1;;;;;;;;;;;
43770;;Taille:select:0;L:4;217778 L;217778 L;217778;;;;;4;;;;;;;;;;;
43770;;Taille:select:0;M:3;217778 M;217778 M;217778;;;;;1;;;;;;;;;;;
43770;;Taille:select:0;S:2;217778 S;217778 S;217778;;;;;4;;;;;;;;;;;
43770;;Taille:select:0;XL:5;217778 XL;217778 XL;217778;;;;;4;;;;;;;;;;;
43771;;Taille:select:0;L:4;217780 L;217780 L;217780;;;;;2;;;;;;;;;;;
43771;;Taille:select:0;M:3;217780 M;217780 M;217780;;;;;3;;;;;;;;;;;
43771;;Taille:select:0;S:2;217780 S;217780 S;217780;;;;;2;;;;;;;;;;;
43771;;Taille:select:0;XL:5;217780 XL;217780 XL;217780;;;;;1;;;;;;;;;;;
44659;;Taille:select:0;39:1;2178-004-39;2178-004-39;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;40:2;2178-004-40;2178-004-40;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;41:3;2178-004-41;2178-004-41;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;42:4;2178-004-42;2178-004-42;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;44:5;2178-004-44;2178-004-44;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;45:6;2178-004-45;2178-004-45;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;46:7;2178-004-46;2178-004-46;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;47:8;2178-004-47;2178-004-47;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;48:9;2178-004-48;2178-004-48;2178-004;;;;;0;;;;;;;;;;;
44659;;Taille:select:0;49:10;2178-004-49;2178-004-49;2178-004;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;38:1;2184-001-38;2184-001-38;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;39:2;2184-001-39;2184-001-39;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;40:3;2184-001-40;2184-001-40;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;41:4;2184-001-41;2184-001-41;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;42:5;2184-001-42;2184-001-42;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;43:6;2184-001-43;2184-001-43;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;44:7;2184-001-44;2184-001-44;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;45:8;2184-001-45;2184-001-45;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;46:9;2184-001-46;2184-001-46;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;47:10;2184-001-47;2184-001-47;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;48:11;2184-001-48;2184-001-48;2184-001;;;;;0;;;;;;;;;;;
44660;;Taille:select:0;49:12;2184-001-49;2184-001-49;2184-001;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;38:1;2184-004-38;2184-004-38;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;39:2;2184-004-39;2184-004-39;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;40:3;2184-004-40;2184-004-40;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;41:4;2184-004-41;2184-004-41;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;42:5;2184-004-42;2184-004-42;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;43:6;2184-004-43;2184-004-43;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;44:7;2184-004-44;2184-004-44;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;45:8;2184-004-45;2184-004-45;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;46:9;2184-004-46;2184-004-46;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;47:10;2184-004-47;2184-004-47;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;48:11;2184-004-48;2184-004-48;2184-004;;;;;0;;;;;;;;;;;
44661;;Taille:select:0;49:12;2184-004-49;2184-004-49;2184-004;;;;;0;;;;;;;;;;;
43772;;Taille:select:0;M:3;218719 M;218719 M;218719;;;;;0;;;;;;;;;;;
43773;;Taille:select:0;L:4;218723 L;218723 L;218723;;;;;0;;;;;;;;;;;
43773;;Taille:select:0;M:3;218723 M;218723 M;218723;;;;;0;;;;;;;;;;;
43773;;Taille:select:0;XL:5;218723 XL;218723 XL;218723;;;;;0;;;;;;;;;;;
43774;;Taille:select:0;M:3;218724 M;218724 M;218724;;;;;0;;;;;;;;;;;
43774;;Taille:select:0;S:2;218724 S;218724 S;218724;;;;;0;;;;;;;;;;;
43774;;Taille:select:0;XS:1;218724 XS;218724 XS;218724;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;36:1;2199 090 36;2199 090 36;2199090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;37:2;2199 090 37;2199 090 37;2199090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;38:3;2199 090 38;2199 090 38;2199090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;39:4;2199 090 39;2199 090 39;2199090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;40:5;2199 090 40;2199 090 40;2199090;;;;;4;;;;;;;;;;;
#N/A;;Taille:select:0;41:6;2199 090 41;2199 090 41;2199090;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;42:7;2199 090 42;2199 090 42;2199090;;;;;4;;;;;;;;;;;
#N/A;;Taille:select:0;43:8;2199 090 43;2199 090 43;2199090;;;;;4;;;;;;;;;;;
#N/A;;Taille:select:0;44:9;2199 090 44;2199 090 44;2199090;;;;;4;;;;;;;;;;;
#N/A;;Taille:select:0;45:10;2199 090 45;2199 090 45;2199090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;46:11;2199 090 46;2199 090 46;2199090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;47:12;2199 090 47;2199 090 47;2199090;;;;;1;;;;;;;;;;;
43775;;Taille:select:0;2XL:6;221305 2XL;221305 2XL;221305;;;;;0;;;;;;;;;;;
43775;;Taille:select:0;M:3;221305 M;221305 M;221305;;;;;1;;;;;;;;;;;
43775;;Taille:select:0;S:2;221305 S;221305 S;221305;;;;;1;;;;;;;;;;;
43776;;Taille:select:0;2XL:6;221307 2XL;221307 2XL;221307;;;;;3;;;;;;;;;;;
43776;;Taille:select:0;L:4;221307 L;221307 L;221307;;;;;0;;;;;;;;;;;
43776;;Taille:select:0;M:3;221307 M;221307 M;221307;;;;;0;;;;;;;;;;;
43776;;Taille:select:0;S:2;221307 S;221307 S;221307;;;;;0;;;;;;;;;;;
43776;;Taille:select:0;XL:5;221307 XL;221307 XL;221307;;;;;0;;;;;;;;;;;
43777;;Taille:select:0;M:3;223736 M;223736 M;223736;;;;;0;;;;;;;;;;;
43777;;Taille:select:0;S:2;223736 S;223736 S;223736;;;;;0;;;;;;;;;;;
43778;;Taille:select:0;M:3;223737 M;223737 M;223737;;;;;0;;;;;;;;;;;
43778;;Taille:select:0;S:2;223737 S;223737 S;223737;;;;;0;;;;;;;;;;;
43779;;Taille:select:0;M:3;223738 M;223738 M;223738;;;;;0;;;;;;;;;;;
43779;;Taille:select:0;S:2;223738 S;223738 S;223738;;;;;0;;;;;;;;;;;
43780;;Taille:select:0;2XL:6;234689-XXL;234689-XXL;234689;;;;;1;;;;;;;;;;;
43780;;Taille:select:0;L:4;234689-L;234689-L;234689;;;;;2;;;;;;;;;;;
43780;;Taille:select:0;M:3;234689-M;234689-M;234689;;;;;1;;;;;;;;;;;
43780;;Taille:select:0;S:2;234689-S;234689-S;234689;;;;;1;;;;;;;;;;;
43780;;Taille:select:0;XL:5;234689-XL;234689-XL;234689;;;;;1;;;;;;;;;;;
43781;;Taille:select:0;2XL:6;234691-XXL;234691-XXL;234691;;;;;1;;;;;;;;;;;
43781;;Taille:select:0;L:4;234691-L;234691-L;234691;;;;;0;;;;;;;;;;;
43781;;Taille:select:0;M:3;234691-M;234691-M;234691;;;;;0;;;;;;;;;;;
43781;;Taille:select:0;S:2;234691-S;234691-S;234691;;;;;0;;;;;;;;;;;
43781;;Taille:select:0;XL:5;234691-XL;234691-XL;234691;;;;;3;;;;;;;;;;;
43782;;Taille:select:0;L/XL:4;235876 L/XL;235876 L/XL;235876;;;;;0;;;;;;;;;;;
43782;;Taille:select:0;S/M:2;235876 S/M;235876 S/M;235876;;;;;1;;;;;;;;;;;
43783;;Taille:select:0;L/XL:4;235877 L/XL;235877 L/XL;235877;;;;;0;;;;;;;;;;;
43783;;Taille:select:0;S/M:2;235877 S/M;235877 S/M;235877;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;40:1;2369 090 40;2369 090 40;2369090;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;41:2;2369 090 41;2369 090 41;2369090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;42:3;2369 090 42;2369 090 42;2369090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;43:4;2369 090 43;2369 090 43;2369090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;44:5;2369 090 44;2369 090 44;2369090;;;;;0;;;;;;;;;;;
